,Symbol,Name,Size_Index,BM_Ratio_Index,Momentum_Index,ESG_Index,Monthly Return,Benchmark_Return,Abnormal_Return,Month
1187,SPSC,"SPS Commerce, Inc.",3,3.0,4.0,Average,6.3,2.036363636363636,4.263636363636364,2020-08
1188,SPTN,SpartanNash Company,1,4.0,5.0,Average,-5.0,8.883333333333333,-13.883333333333333,2020-08
1189,SPXC,SPX Corporation,2,1.0,5.0,Average,-0.4,0.28333333333333277,-0.6833333333333328,2020-08
1190,SR,Spire Inc.,3,4.0,2.0,Average,-5.6,2.218181818181818,-7.8181818181818175,2020-08
1191,SRC,"Spirit Realty Capital, Inc.",3,5.0,4.0,Laggard,3.0,-0.05454545454545472,3.0545454545454547,2020-08
1192,SRCL,"Stericycle, Inc.",4,1.0,5.0,Laggard,6.1,3.2750000000000004,2.8249999999999993,2020-08
1193,SRDX,Surmodics Inc,1,2.0,5.0,Average,-4.3,-4.283333333333334,-0.01666666666666572,2020-08
1194,SRE,Sempra Energy,5,5.0,3.0,Average,-0.7,2.275,-2.9749999999999996,2020-08
1195,SSD,"Simpson Manufacturing Co., Inc.",3,3.0,5.0,Laggard,1.8,5.008333333333332,-3.208333333333332,2020-08
1196,SSP,E. W. Scripps Company Class A,1,1.0,3.0,Average,-2.3,13.227272727272727,-15.527272727272727,2020-08
1197,SSTK,"Shutterstock, Inc.",2,2.0,5.0,Laggard,-7.4,-2.1416666666666666,-5.258333333333334,2020-08
1198,STAR,iStar Inc.,1,5.0,4.0,Average,7.6,1.9727272727272727,5.627272727272727,2020-08
1199,STBA,"S&T Bancorp, Inc.",1,3.0,1.0,Average,-4.8,13.725,-18.525,2020-08
1200,STC,Stewart Information Services Corporation,1,3.0,5.0,Average,1.7,0.29999999999999966,1.4000000000000004,2020-08
1201,STE,STERIS Plc,4,3.0,3.0,Average,0.3,4.681818181818182,-4.381818181818182,2020-08
1202,STL,Sterling Bancorp,2,5.0,2.0,Laggard,3.7,6.481818181818183,-2.781818181818183,2020-08
1203,STLD,"Steel Dynamics, Inc.",4,5.0,4.0,Average,7.7,3.3090909090909095,4.390909090909091,2020-08
1204,STMP,Stamps.com Inc.,3,2.0,5.0,Laggard,-4.2,2.625,-6.825,2020-08
1205,STOR,STORE Capital Corporation,4,5.0,2.0,Laggard,14.1,2.609090909090909,11.49090909090909,2020-08
1206,STRA,"Strategic Education, Inc.",3,3.0,1.0,Average,-18.7,1.591666666666667,-20.291666666666668,2020-08
1207,STT,State Street Corporation,5,5.0,5.0,Leader,6.7,1.366666666666667,5.333333333333333,2020-08
1208,STX,Seagate Technology PLC,4,3.0,2.0,Average,6.1,3.4909090909090916,2.609090909090908,2020-08
1209,STZ,"Constellation Brands, Inc. Class A",5,3.0,1.0,Average,3.9,6.508333333333334,-2.608333333333334,2020-08
1210,SUPN,"Supernus Pharmaceuticals, Inc.",2,4.0,2.0,Average,-1.2,10.727272727272727,-11.927272727272726,2020-08
1211,SVC,Service Properties Trust,1,4.0,1.0,Laggard,22.5,9.208333333333334,13.291666666666666,2020-08
1212,SWK,"Stanley Black & Decker, Inc.",5,1.0,3.0,Average,5.7,3.8666666666666667,1.8333333333333335,2020-08
1213,SWKS,"Skyworks Solutions, Inc.",5,4.0,5.0,Average,-0.2,7.033333333333332,-7.2333333333333325,2020-08
1214,SWM,"Schweitzer-Mauduit International, Inc.",1,1.0,4.0,Laggard,-5.4,13.409090909090908,-18.80909090909091,2020-08
1215,SWN,Southwestern Energy Company,2,5.0,5.0,Average,14.4,8.783333333333333,5.616666666666667,2020-08
1216,SWX,"Southwest Gas Holdings, Inc.",3,4.0,2.0,Average,-8.9,2.218181818181818,-11.118181818181817,2020-08
1217,SXC,"SunCoke Energy, Inc.",1,5.0,1.0,Average,14.1,2.383333333333333,11.716666666666667,2020-08
1218,SXI,Standex International Corporation,1,2.0,3.0,Average,8.4,1.8909090909090913,6.509090909090909,2020-08
1219,SXT,Sensient Technologies Corporation,2,3.0,2.0,Average,5.8,7.718181818181819,-1.9181818181818189,2020-08
1220,SYF,Synchrony Financial,4,5.0,1.0,Average,12.1,7.633333333333333,4.466666666666667,2020-08
1221,SYK,Stryker Corporation,5,3.0,1.0,Laggard,2.5,6.508333333333334,-4.008333333333334,2020-08
1222,SYKE,"Sykes Enterprises, Incorporated",1,3.0,4.0,Average,20.6,10.08181818181818,10.518181818181821,2020-08
1223,SYNA,Synaptics Incorporated,3,3.0,5.0,Average,6.6,5.008333333333332,1.5916666666666677,2020-08
1224,SYNH,"Syneos Health, Inc. Class A",4,1.0,4.0,Laggard,1.1,2.545454545454545,-1.4454545454545449,2020-08
1225,SYY,Sysco Corporation,5,2.0,1.0,Average,13.8,6.675000000000001,7.125,2020-08
1226,T,AT&T Inc.,5,1.0,1.0,Average,0.8,7.833333333333332,-7.033333333333332,2020-08
1227,TALO,"Talos Energy, Inc.",1,4.0,1.0,Average,10.3,9.208333333333334,1.0916666666666668,2020-08
1228,TAP,Molson Coors Beverage Company Class B,4,1.0,1.0,Leader,0.3,6.099999999999999,-5.799999999999999,2020-08
1229,TBI,"TrueBlue, Inc.",1,3.0,3.0,Leader,9.7,6.245454545454546,3.4545454545454533,2020-08
1230,TBK,"Triumph Bancorp, Inc.",1,3.0,4.0,Average,9.0,10.08181818181818,-1.0818181818181802,2020-08
1231,TCBI,"Texas Capital Bancshares, Inc.",2,5.0,1.0,Average,-2.5,8.508333333333335,-11.008333333333335,2020-08
1232,TCF,TCF Financial Corporation,3,5.0,2.0,Average,-0.9,1.6090909090909091,-2.5090909090909093,2020-08
1233,TCMD,"Tactile Systems Technology, Inc.",1,2.0,3.0,Average,-6.2,1.8909090909090913,-8.090909090909092,2020-08
1234,TCO,"Taubman Centers, Inc.",2,1.0,4.0,Laggard,-1.1,2.0454545454545454,-3.1454545454545455,2020-08
1235,TDC,Teradata Corporation,2,1.0,1.0,Leader,16.0,10.191666666666666,5.808333333333334,2020-08
1236,TDG,TransDigm Group Incorporated,5,1.0,3.0,Average,15.8,3.8666666666666667,11.933333333333334,2020-08
1237,TDS,"Telephone and Data Systems, Inc.",2,4.0,2.0,Average,19.1,10.727272727272727,8.372727272727275,2020-08
1238,TDY,Teledyne Technologies Incorporated,4,2.0,3.0,Average,2.3,6.0636363636363635,-3.7636363636363637,2020-08
1239,TECH,Bio-Techne Corporation,4,2.0,4.0,Average,-7.0,0.22727272727272732,-7.2272727272727275,2020-08
1240,TEL,TE Connectivity Ltd.,5,4.0,2.0,Average,9.0,3.163636363636364,5.836363636363636,2020-08
1241,TER,"Teradyne, Inc.",4,3.0,5.0,Average,-4.5,3.4583333333333335,-7.958333333333334,2020-08
1242,TEX,Terex Corporation,2,3.0,1.0,Average,3.8,4.575,-0.7750000000000004,2020-08
1243,TFC,Truist Financial Corporation,5,5.0,2.0,Average,4.8,2.227272727272727,2.5727272727272728,2020-08
1244,TFX,Teleflex Incorporated,4,2.0,2.0,Average,5.4,4.954545454545454,0.4454545454545462,2020-08
1245,TG,Tredegar Corporation,1,3.0,4.0,Laggard,6.6,10.08181818181818,-3.4818181818181806,2020-08
1246,TGI,"Triumph Group, Inc.",1,1.0,1.0,Average,6.6,14.166666666666664,-7.566666666666665,2020-08
1247,TGNA,"TEGNA, Inc.",3,1.0,2.0,Average,6.3,7.018181818181817,-0.7181818181818169,2020-08
1248,TGT,Target Corporation,5,4.0,5.0,Average,20.7,7.033333333333332,13.666666666666668,2020-08
1249,THC,Tenet Healthcare Corporation,3,1.0,5.0,Average,6.6,3.8333333333333335,2.766666666666666,2020-08
1250,THG,"Hanover Insurance Group, Inc.",3,5.0,4.0,Average,0.6,-0.05454545454545472,0.6545454545454547,2020-08
1251,THO,"Thor Industries, Inc.",4,2.0,5.0,Average,-17.2,5.041666666666667,-22.241666666666667,2020-08
1252,THRM,Gentherm Incorporated,2,3.0,3.0,Leader,16.7,5.0249999999999995,11.675,2020-08
1253,THS,"TreeHouse Foods, Inc.",3,1.0,2.0,Average,-2.3,7.018181818181817,-9.318181818181817,2020-08
1254,TIF,Tiffany & Co.,4,4.0,5.0,Leader,-2.3,-0.5749999999999997,-1.725,2020-08
1255,TILE,"Interface, Inc.",1,2.0,2.0,Average,-5.3,7.763636363636365,-13.063636363636364,2020-08
1256,TJX,TJX Companies Inc,5,4.0,2.0,Average,5.4,3.163636363636364,2.2363636363636363,2020-08
1257,TKR,Timken Company,3,2.0,3.0,Average,19.3,5.627272727272728,13.672727272727272,2020-08
1258,TMHC,Taylor Morrison Home Corporation,3,5.0,5.0,Average,0.3,5.875,-5.575,2020-08
1259,TMO,Thermo Fisher Scientific Inc.,5,2.0,5.0,Average,3.6,3.5500000000000003,0.04999999999999982,2020-08
1260,TMP,Tompkins Financial Corporation,1,3.0,3.0,Laggard,2.6,6.245454545454546,-3.645454545454546,2020-08
1261,TMUS,"T-Mobile US, Inc.",5,1.0,5.0,Average,8.7,2.3833333333333333,6.316666666666666,2020-08
1262,TNC,Tennant Company,2,2.0,3.0,Average,0.1,5.254545454545454,-5.154545454545454,2020-08
1263,TOL,"Toll Brothers, Inc.",3,5.0,5.0,Laggard,10.5,5.875,4.625,2020-08
1264,TPH,TRI Pointe Group Inc,2,5.0,5.0,Average,1.0,8.783333333333333,-7.783333333333333,2020-08
1265,TPR,"Tapestry, Inc.",3,2.0,1.0,Average,10.3,7.708333333333332,2.5916666666666686,2020-08
1266,TPRE,Third Point Reinsurance Ltd.,1,5.0,4.0,Laggard,9.9,1.9727272727272727,7.927272727272728,2020-08
1267,TPX,Tempur Sealy International Inc,3,1.0,4.0,Average,5.7,0.7000000000000002,5.0,2020-08
1268,TR,"Tootsie Roll Industries, Inc.",2,3.0,3.0,Laggard,0.9,5.0249999999999995,-4.124999999999999,2020-08
1269,TREE,"LendingTree, Inc.",3,1.0,4.0,Laggard,-10.8,0.7000000000000002,-11.5,2020-08
1270,TREX,"Trex Company, Inc.",4,3.0,5.0,Average,7.3,3.4583333333333335,3.8416666666666663,2020-08
1271,TRHC,"Tabula Rasa Healthcare, Inc.",2,1.0,4.0,Laggard,-10.0,2.0454545454545454,-12.045454545454545,2020-08
1272,TRIP,"TripAdvisor, Inc.",3,2.0,1.0,Average,15.5,7.708333333333332,7.791666666666668,2020-08
1273,TRMB,Trimble Inc.,4,1.0,4.0,Leader,17.7,2.545454545454545,15.154545454545454,2020-08
1274,TRMK,Trustmark Corporation,2,4.0,2.0,Average,5.3,10.727272727272727,-5.427272727272727,2020-08
1275,TRN,"Trinity Industries, Inc.",2,5.0,4.0,Average,4.8,3.127272727272727,1.6727272727272728,2020-08
1276,TROW,T. Rowe Price Group,5,4.0,4.0,Leader,0.8,1.7545454545454546,-0.9545454545454546,2020-08
1277,TRST,TrustCo Bank Corp NY,1,4.0,4.0,Average,2.9,8.781818181818183,-5.881818181818183,2020-08
1278,TRUP,"Trupanion, Inc.",2,2.0,5.0,Average,24.0,-2.1416666666666666,26.141666666666666,2020-08
1279,TRV,"Travelers Companies, Inc.",5,5.0,2.0,Average,1.4,2.227272727272727,-0.8272727272727272,2020-08
1280,TSCO,Tractor Supply Company,4,3.0,4.0,Average,4.5,0.6545454545454544,3.8454545454545457,2020-08
1281,TSE,Trinseo SA,1,3.0,2.0,Average,14.8,6.727272727272726,8.072727272727274,2020-08
1282,TSN,"Tyson Foods, Inc. Class A",5,2.0,1.0,Average,2.9,6.675000000000001,-3.775000000000001,2020-08
1283,TT,Trane Technologies plc,5,2.0,4.0,Leader,5.8,4.918181818181818,0.8818181818181818,2020-08
1284,TTC,Toro Company,4,2.0,2.0,Average,5.5,4.954545454545454,0.5454545454545459,2020-08
1285,TTEC,"TTEC Holdings, Inc.",2,2.0,3.0,Average,19.4,5.254545454545454,14.145454545454545,2020-08
1286,TTEK,"Tetra Tech, Inc.",3,2.0,4.0,Average,4.3,6.236363636363635,-1.9363636363636356,2020-08
1287,TTGT,"TechTarget, Inc.",1,2.0,5.0,Laggard,9.3,-4.283333333333334,13.583333333333336,2020-08
1288,TTMI,"TTM Technologies, Inc.",2,2.0,4.0,Average,-6.9,7.172727272727273,-14.072727272727274,2020-08
1289,TTWO,"Take-Two Interactive Software, Inc.",4,3.0,4.0,Average,4.4,0.6545454545454544,3.745454545454546,2020-08
1290,TVTY,"Tivity Health, Inc.",1,1.0,3.0,Leader,24.7,13.227272727272727,11.472727272727273,2020-08
1291,TWTR,"Twitter, Inc.",5,5.0,3.0,Average,11.5,2.275,9.225,2020-08
1292,TXN,Texas Instruments Incorporated,5,3.0,2.0,Leader,11.4,6.300000000000001,5.1,2020-08
1293,TXRH,"Texas Roadhouse, Inc.",3,3.0,3.0,Laggard,12.1,4.481818181818182,7.618181818181817,2020-08
1294,TXT,Textron Inc.,4,4.0,1.0,Average,12.9,2.991666666666667,9.908333333333333,2020-08
1295,TYL,"Tyler Technologies, Inc.",4,3.0,4.0,Average,-3.3,0.6545454545454544,-3.954545454545454,2020-08
1296,UAA,"Under Armour, Inc. Class A",3,3.0,1.0,Average,-6.7,1.591666666666667,-8.291666666666668,2020-08
1297,UBA,Urstadt Biddle Properties Inc. Class A,1,3.0,1.0,Laggard,-5.2,13.725,-18.925,2020-08
1298,UBSI,"United Bankshares, Inc.",3,4.0,2.0,Average,-0.7,2.218181818181818,-2.918181818181818,2020-08
1299,UCBI,"United Community Banks, Inc.",2,4.0,2.0,Average,1.1,10.727272727272727,-9.627272727272727,2020-08
1300,UCTT,"Ultra Clean Holdings, Inc.",2,2.0,5.0,Average,-18.5,-2.1416666666666666,-16.358333333333334,2020-08
1301,UDR,"UDR, Inc.",4,4.0,1.0,Average,-3.8,2.991666666666667,-6.791666666666667,2020-08
1302,UE,Urban Edge Properties,2,4.0,2.0,Laggard,0.8,10.727272727272727,-9.927272727272726,2020-08
1303,UEIC,Universal Electronics Inc.,1,3.0,5.0,Laggard,-10.8,0.29999999999999966,-11.1,2020-08
1304,UFCS,"United Fire Group, Inc.",1,5.0,2.0,Laggard,-0.7,14.32727272727273,-15.02727272727273,2020-08
1305,UFPI,"UFP Industries, Inc.",3,4.0,5.0,Average,2.2,4.8500000000000005,-2.6500000000000004,2020-08
1306,UFS,Domtar Corporation,2,5.0,2.0,Average,35.9,6.481818181818183,29.418181818181814,2020-08
1307,UGI,UGI Corporation,4,2.0,1.0,Average,3.6,9.508333333333331,-5.908333333333331,2020-08
1308,UHS,"Universal Health Services, Inc. Class B",4,3.0,1.0,Laggard,0.4,10.433333333333334,-10.033333333333333,2020-08
1309,UHT,Universal Health Realty Income Trust,1,2.0,3.0,Laggard,-4.1,1.8909090909090913,-5.990909090909091,2020-08
1310,UIHC,United Insurance Holdings Corp.,1,5.0,4.0,Laggard,3.1,1.9727272727272727,1.1272727272727274,2020-08
1311,UIS,Unisys Corporation,1,1.0,4.0,Laggard,-1.9,13.409090909090908,-15.309090909090909,2020-08
1312,ULTA,Ulta Beauty Inc,4,3.0,1.0,Average,20.3,10.433333333333334,9.866666666666667,2020-08
1313,UMBF,UMB Financial Corporation,2,5.0,3.0,Average,7.9,5.7250000000000005,2.175,2020-08
1314,UMPQ,Umpqua Holdings Corporation,2,5.0,3.0,Average,5.9,5.7250000000000005,0.17499999999999982,2020-08
1315,UNF,UniFirst Corporation,3,4.0,4.0,Average,3.3,2.9999999999999996,0.30000000000000027,2020-08
1316,UNFI,"United Natural Foods, Inc.",1,2.0,5.0,Leader,-9.1,-4.283333333333334,-4.8166666666666655,2020-08
1317,UNH,UnitedHealth Group Incorporated,5,2.0,4.0,Average,3.2,4.918181818181818,-1.7181818181818178,2020-08
1318,UNIT,Uniti Group Inc,2,1.0,5.0,Average,-0.8,0.28333333333333277,-1.0833333333333328,2020-08
1319,UNM,Unum Group,3,5.0,1.0,Average,7.3,8.008333333333333,-0.708333333333333,2020-08
1320,UNP,Union Pacific Corporation,5,4.0,2.0,Average,11.6,3.163636363636364,8.436363636363636,2020-08
1321,UNVR,"Univar Solutions, Inc.",3,1.0,2.0,Laggard,2.9,7.018181818181817,-4.118181818181817,2020-08
1322,UPS,"United Parcel Service, Inc. Class B",5,2.0,4.0,Average,15.3,4.918181818181818,10.381818181818183,2020-08
1323,URBN,"Urban Outfitters, Inc.",2,4.0,2.0,Average,42.3,10.727272727272727,31.57272727272727,2020-08
1324,URI,"United Rentals, Inc.",4,1.0,5.0,Average,14.0,3.2750000000000004,10.725,2020-08
1325,USB,U.S. Bancorp,5,5.0,1.0,Average,-1.2,1.2000000000000002,-2.4000000000000004,2020-08
1326,USCR,"U.S. Concrete, Inc.",1,2.0,1.0,Average,7.5,3.9333333333333336,3.5666666666666664,2020-08
1327,USNA,"USANA Health Sciences, Inc.",2,3.0,4.0,Average,-3.4,-1.4800000000000002,-1.9199999999999997,2020-08
1328,USPH,"U.S. Physical Therapy, Inc.",1,1.0,2.0,Average,7.0,5.733333333333334,1.2666666666666657,2020-08
1329,UTHR,United Therapeutics Corporation,3,5.0,5.0,Laggard,-4.0,5.875,-9.875,2020-08
1330,UVE,"Universal Insurance Holdings, Inc.",1,4.0,3.0,Average,5.9,9.42727272727273,-3.527272727272729,2020-08
1331,UVV,Universal Corp,1,5.0,4.0,Average,3.0,1.9727272727272727,1.0272727272727273,2020-08
1332,V,Visa Inc. Class A,5,2.0,2.0,Average,11.5,6.972727272727273,4.527272727272727,2020-08
1333,VAC,Marriott Vacations Worldwide Corporation,3,1.0,3.0,Average,11.8,5.283333333333334,6.516666666666667,2020-08
1334,VAR,"Varian Medical Systems, Inc.",4,3.0,3.0,Average,21.7,4.681818181818182,17.018181818181816,2020-08
1335,VBTX,"Veritex Holdings, Inc.",1,3.0,2.0,Laggard,8.6,6.727272727272726,1.872727272727274,2020-08
1336,VC,Visteon Corporation,2,2.0,5.0,Average,3.9,-2.1416666666666666,6.041666666666666,2020-08
1337,VECO,Veeco Instruments Inc.,1,2.0,5.0,Average,-12.1,-4.283333333333334,-7.8166666666666655,2020-08
1338,VFC,V.F. Corporation,5,3.0,1.0,Leader,8.9,6.508333333333334,2.3916666666666666,2020-08
1339,VG,Vonage Holdings Corp.,3,1.0,4.0,Laggard,-4.2,0.7000000000000002,-4.9,2020-08
1340,VGR,Vector Group Ltd.,2,1.0,4.0,Average,14.2,2.0454545454545454,12.154545454545454,2020-08
1341,VIAC,ViacomCBS Inc. Class B,4,1.0,1.0,Average,6.8,6.099999999999999,0.7000000000000011,2020-08
1342,VIAV,Viavi Solutions Inc,3,2.0,2.0,Average,-3.6,0.509090909090909,-4.109090909090909,2020-08
1343,VICR,Vicor Corporation,3,3.0,5.0,Average,6.8,5.008333333333332,1.7916666666666679,2020-08
1344,VIVO,"Meridian Bioscience, Inc.",1,2.0,5.0,Average,-42.3,-4.283333333333334,-38.016666666666666,2020-08
1345,VLO,Valero Energy Corporation,5,5.0,1.0,Average,-4.7,1.2000000000000002,-5.9,2020-08
1346,VLY,Valley National Bancorp,3,5.0,3.0,Average,0.5,4.833333333333335,-4.333333333333335,2020-08
1347,VMC,Vulcan Materials Company,4,3.0,1.0,Average,2.5,10.433333333333334,-7.933333333333334,2020-08
1348,VMI,"Valmont Industries, Inc.",3,3.0,2.0,Average,4.8,3.5545454545454542,1.2454545454545456,2020-08
1349,VNDA,Vanda Pharmaceuticals Inc.,1,3.0,2.0,Average,2.1,6.727272727272726,-4.627272727272725,2020-08
1350,VNO,Vornado Realty Trust,4,5.0,1.0,Laggard,5.3,7.633333333333333,-2.333333333333333,2020-08
1351,VREX,Varex Imaging Corporation,1,2.0,1.0,Average,-29.3,3.9333333333333336,-33.233333333333334,2020-08
1352,VRSK,Verisk Analytics Inc,5,2.0,4.0,Average,-1.1,4.918181818181818,-6.018181818181818,2020-08
1353,VRSN,"VeriSign, Inc.",5,2.0,2.0,Average,1.5,6.972727272727273,-5.472727272727273,2020-08
1354,VRTS,"Virtus Investment Partners, Inc.",1,1.0,5.0,Average,4.4,0.2916666666666668,4.108333333333333,2020-08
1355,VRTU,Virtusa Corporation,2,2.0,2.0,Average,-2.6,2.772727272727273,-5.372727272727273,2020-08
1356,VRTX,Vertex Pharmaceuticals Incorporated,5,4.0,5.0,Leader,2.6,7.033333333333332,-4.433333333333332,2020-08
1357,VSAT,"ViaSat, Inc.",3,4.0,1.0,Laggard,4.7,3.508333333333333,1.1916666666666673,2020-08
1358,VSH,"Vishay Intertechnology, Inc.",2,4.0,4.0,Average,1.9,2.581818181818182,-0.6818181818181821,2020-08
1359,VSTO,Vista Outdoor Inc,1,2.0,5.0,Average,13.2,-4.283333333333334,17.483333333333334,2020-08
1360,VTR,"Ventas, Inc.",4,5.0,1.0,Average,7.4,7.633333333333333,-0.2333333333333325,2020-08
1361,VVI,Viad Corp,1,2.0,1.0,Average,48.2,3.9333333333333336,44.266666666666666,2020-08
1362,VVV,Valvoline Inc.,3,1.0,3.0,Average,0.0,5.283333333333334,-5.283333333333334,2020-08
1363,VZ,Verizon Communications Inc.,5,1.0,3.0,Average,3.1,3.8666666666666667,-0.7666666666666666,2020-08
1364,WAB,Westinghouse Air Brake Technologies Corporation,4,1.0,2.0,Average,7.2,3.763636363636365,3.436363636363635,2020-08
1365,WABC,Westamerica Bancorporation,2,3.0,4.0,Average,0.8,-1.4800000000000002,2.2800000000000002,2020-08
1366,WAFD,"Washington Federal, Inc.",2,5.0,3.0,Average,1.4,5.7250000000000005,-4.325000000000001,2020-08
1367,WAT,Waters Corporation,4,2.0,2.0,Leader,1.5,4.954545454545454,-3.454545454545454,2020-08
1368,WBA,Walgreens Boots Alliance Inc,5,2.0,1.0,Average,-5.5,6.675000000000001,-12.175,2020-08
1369,WBS,Webster Financial Corporation,3,5.0,1.0,Average,2.3,8.008333333333333,-5.708333333333333,2020-08
1370,WD,"Walker & Dunlop, Inc.",2,2.0,2.0,Laggard,9.4,2.772727272727273,6.627272727272727,2020-08
1371,WDC,Western Digital Corporation,4,1.0,2.0,Average,-10.9,3.763636363636365,-14.663636363636366,2020-08
1372,WDFC,WD-40 Company,3,2.0,3.0,Laggard,4.0,5.627272727272728,-1.6272727272727279,2020-08
1373,WDR,"Waddell & Reed Financial, Inc. Class A",1,4.0,4.0,Laggard,8.0,8.781818181818183,-0.7818181818181831,2020-08
1374,WEC,WEC Energy Group Inc,5,4.0,3.0,Average,-0.6,5.718181818181819,-6.318181818181818,2020-08
1375,WELL,"Welltower, Inc.",5,5.0,1.0,Average,8.5,1.2000000000000002,7.3,2020-08
1376,WEN,Wendy's Company,3,1.0,5.0,Average,-9.4,3.8333333333333335,-13.233333333333334,2020-08
1377,WERN,"Werner Enterprises, Inc.",3,4.0,5.0,Average,4.6,4.8500000000000005,-0.2500000000000009,2020-08
1378,WETF,"WisdomTree Investments, Inc.",1,1.0,2.0,Average,4.7,5.733333333333334,-1.033333333333334,2020-08
1379,WEX,WEX Inc.,4,1.0,1.0,Average,0.8,6.099999999999999,-5.299999999999999,2020-08
1380,WFC,Wells Fargo & Company,5,5.0,1.0,Laggard,0.0,1.2000000000000002,-1.2000000000000002,2020-08
1381,WGO,"Winnebago Industries, Inc.",2,2.0,5.0,Average,-10.6,-2.1416666666666666,-8.458333333333332,2020-08
1382,WH,"Wyndham Hotels & Resorts, Inc.",3,1.0,2.0,Average,18.6,7.018181818181817,11.581818181818186,2020-08
1383,WHR,Whirlpool Corporation,4,1.0,4.0,Average,9.7,2.545454545454545,7.154545454545454,2020-08
1384,WING,"Wingstop, Inc.",3,1.0,5.0,Average,4.7,3.8333333333333335,0.8666666666666667,2020-08
1385,WIRE,Encore Wire Corporation,1,4.0,4.0,Laggard,2.8,8.781818181818183,-5.981818181818183,2020-08
1386,WLTW,Willis Towers Watson Public Limited Company,5,1.0,3.0,Average,-2.1,3.8666666666666667,-5.966666666666667,2020-08
1387,WM,"Waste Management, Inc.",5,3.0,2.0,Average,4.0,6.300000000000001,-2.3000000000000007,2020-08
1388,WMB,"Williams Companies, Inc.",5,4.0,1.0,Average,8.5,5.6499999999999995,2.8500000000000005,2020-08
1389,WMT,Walmart Inc.,5,4.0,3.0,Average,7.7,5.718181818181819,1.9818181818181815,2020-08
1390,WNC,Wabash National Corporation,1,1.0,3.0,Average,7.2,13.227272727272727,-6.0272727272727264,2020-08
1391,WOR,"Worthington Industries, Inc.",2,2.0,3.0,Average,11.0,5.254545454545454,5.745454545454546,2020-08
1392,WPX,"WPX Energy, Inc.",3,5.0,2.0,Laggard,-6.9,1.6090909090909091,-8.50909090909091,2020-08
1393,WRB,W. R. Berkley Corporation,4,5.0,4.0,Average,0.5,3.3090909090909095,-2.8090909090909095,2020-08
1394,WRE,Washington Real Estate Investment Trust,2,5.0,4.0,Average,-1.9,3.127272727272727,-5.027272727272727,2020-08
1395,WRI,Weingarten Realty Investors,2,4.0,2.0,Laggard,2.4,10.727272727272727,-8.327272727272726,2020-08
1396,WRK,WestRock Company,4,3.0,1.0,Average,13.7,10.433333333333334,3.2666666666666657,2020-08
1397,WRLD,World Acceptance Corporation,1,4.0,2.0,Laggard,22.5,2.9818181818181815,19.51818181818182,2020-08
1398,WSM,"Williams-Sonoma, Inc.",4,4.0,5.0,Average,0.7,-0.5749999999999997,1.2749999999999997,2020-08
1399,WSO,"Watsco, Inc.",4,3.0,4.0,Average,3.8,0.6545454545454544,3.1454545454545455,2020-08
1400,WSR,Whitestone REIT,1,4.0,2.0,Laggard,-1.5,2.9818181818181815,-4.4818181818181815,2020-08
1401,WST,"West Pharmaceutical Services, Inc.",5,4.0,5.0,Leader,5.6,7.033333333333332,-1.4333333333333327,2020-08
1402,WTFC,Wintrust Financial Corporation,3,5.0,2.0,Average,2.3,1.6090909090909091,0.6909090909090907,2020-08
1403,WTRG,"Essential Utilities, Inc.",4,5.0,5.0,Average,-5.7,0.4166666666666666,-6.116666666666667,2020-08
1404,WTS,"Watts Water Technologies, Inc. Class A",3,2.0,2.0,Average,14.4,0.509090909090909,13.89090909090909,2020-08
1405,WU,Western Union Company,4,1.0,4.0,Average,-2.8,2.545454545454545,-5.345454545454545,2020-08
1406,WW,"WW International, Inc.",2,1.0,5.0,Average,-8.9,0.28333333333333277,-9.183333333333334,2020-08
1407,WWD,"Woodward, Inc.",3,2.0,1.0,Average,14.5,7.708333333333332,6.791666666666668,2020-08
1408,WWE,"World Wrestling Entertainment, Inc. Class A",3,2.0,1.0,Average,-5.4,7.708333333333332,-13.108333333333333,2020-08
1409,WWW,"Wolverine World Wide, Inc.",2,1.0,4.0,Average,3.9,2.0454545454545454,1.8545454545454545,2020-08
1410,WY,Weyerhaeuser Company,5,5.0,4.0,Average,9.0,2.436363636363636,6.563636363636364,2020-08
1411,WYND,"Wyndham Destinations, Inc.",2,1.0,2.0,Average,9.0,5.845454545454545,3.154545454545455,2020-08
1412,WYNN,"Wynn Resorts, Limited",4,3.0,1.0,Laggard,20.7,10.433333333333334,10.266666666666666,2020-08
1413,X,United States Steel Corporation,2,5.0,1.0,Laggard,17.7,8.508333333333335,9.191666666666665,2020-08
1414,XEC,Cimarex Energy Co.,3,5.0,1.0,Average,14.5,8.008333333333333,6.491666666666667,2020-08
1415,XEL,Xcel Energy Inc.,5,5.0,5.0,Leader,0.6,1.366666666666667,-0.7666666666666669,2020-08
1416,XHR,"Xenia Hotels & Resorts, Inc.",1,4.0,1.0,Average,12.8,9.208333333333334,3.591666666666667,2020-08
1417,XLNX,"Xilinx, Inc.",5,3.0,2.0,Average,-2.6,6.300000000000001,-8.9,2020-08
1418,XNCR,"Xencor, Inc.",2,3.0,1.0,Laggard,18.8,4.575,14.225000000000001,2020-08
1419,XOM,Exxon Mobil Corporation,5,5.0,1.0,Average,-3.0,1.2000000000000002,-4.2,2020-08
1420,XPER,Xperi Holding Corporation,2,1.0,3.0,Average,-31.8,1.7999999999999992,-33.6,2020-08
