Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,31 MktVal Co,31 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL),31 Price Chg (LOCAL)
CADE,Cadence Bancorporation Class A,NYSE,Finance,833.4,14.6,127.6,"2,320.9",0.8,-67.3,34.7,902.3,1.3,7.4,3.9,BBB,759.2,6.0,759.2,6.0,759.2,6.0,780.6,6.2,785.6,6.2,722.7,5.7,764.2,6.1,824.6,6.6,824.6,6.6,824.6,6.6,766.9,6.1,736.7,5.9,686.3,5.5,730.4,5.8,724.1,5.8,724.1,5.8,724.1,5.8,856.3,6.8,838.7,6.7,899.1,7.1,899.1,7.1,861.4,6.8,861.4,6.8,861.4,6.8,861.4,6.8,981.0,7.8,"1,089.3",8.7,"1,067.9",8.5,"1,016.3",8.1,"1,016.3",8.1,"1,016.3",8.1,111.7,0.9,-8.9,0.0,0.0,2.8,0.6,-8.0,5.7,7.9,0.0,0.0,-7.0,-3.9,-6.8,6.4,-0.9,0.0,0.0,18.3,-2.1,7.2,0.0,-4.2,0.0,0.0,0.0,13.9,11.0,-2.0,-4.8,0.0,0.0
CAG,"Conagra Brands, Inc.",NYSE,Consumer Non-Cyclicals,"16,287.8",-17.0,486.9,"16,663.0",-0.5,13.8,4.5,"11,342.6",3.8,6.7,4.5,BBB,"16,209.9",33.3,"16,209.9",33.3,"16,209.9",33.3,"16,278.1",33.4,"16,263.5",33.4,"16,273.2",33.4,"16,156.3",33.2,"16,326.8",33.5,"16,326.8",33.5,"16,326.8",33.5,"16,273.2",33.4,"16,614.2",34.1,"16,584.9",34.1,"16,477.8",33.8,"16,643.4",34.2,"16,643.4",34.2,"16,643.4",34.2,"16,565.5",34.0,"16,093.0",33.0,"15,942.0",32.7,"15,708.2",32.3,"15,917.6",32.7,"15,917.6",32.7,"15,917.6",32.7,"15,917.6",32.7,"16,049.2",33.0,"16,429.1",33.7,"16,516.8",33.9,"16,945.4",34.8,"16,945.4",34.8,"16,945.4",34.8,323.4,0.7,-0.5,0.0,0.0,0.4,-0.1,0.1,-0.7,1.1,0.0,0.0,-0.3,2.1,-0.2,-0.6,1.0,0.0,0.0,-0.5,-2.9,-0.9,-1.5,1.3,0.0,0.0,0.0,0.8,2.4,0.5,2.6,0.0,0.0
CAH,"Cardinal Health, Inc.",NYSE,Healthcare,"14,437.5",-36.0,292.0,"14,794.0",-0.7,8.0,15.3,"152,915.0",10.0,5.7,5.2,AA,"13,836.4",47.4,"13,836.4",47.4,"13,836.4",47.4,"13,719.7",47.0,"13,845.2",47.5,"13,830.6",47.4,"14,157.4",48.5,"14,554.2",49.9,"14,554.2",49.9,"14,554.2",49.9,"15,534.6",53.2,"14,628.5",50.1,"13,898.6",47.6,"13,811.0",47.3,"14,292.7",49.0,"14,292.7",49.0,"14,292.7",49.0,"15,244.6",52.2,"15,054.8",51.6,"15,460.7",53.0,"15,527.8",53.2,"15,647.6",53.6,"15,647.6",53.6,"15,647.6",53.6,"15,647.6",53.6,"15,358.5",52.6,"15,694.3",53.8,"15,875.3",54.4,"15,968.7",54.7,"15,968.7",54.7,"15,968.7",54.7,815.2,2.8,-4.2,0.0,0.0,-0.8,0.9,-0.1,2.4,2.8,0.0,0.0,6.7,-5.9,-5.0,-0.6,3.5,0.0,0.0,6.7,-1.2,2.7,0.4,0.8,0.0,0.0,0.0,-1.8,2.2,1.2,0.6,0.0,0.0
CAKE,Cheesecake Factory Incorporated,NASDAQ,Consumer Services,"1,013.3",3.0,44.8,"1,734.5",0.1,-51.7,6.7,"2,191.5",6.8,3.8,4.3,BB,915.1,20.1,915.1,20.1,915.1,20.1,910.1,20.0,887.4,19.5,896.0,19.7,936.5,20.6,"1,020.2",22.4,"1,020.2",22.4,"1,020.2",22.4,970.8,21.4,879.2,19.3,830.6,18.3,827.6,18.2,841.7,18.5,841.7,18.5,841.7,18.5,898.8,19.8,912.4,20.1,907.4,20.0,907.4,20.0,907.9,20.0,907.9,20.0,907.9,20.0,907.9,20.0,968.3,21.3,"1,071.1",23.6,989.7,21.8,976.5,21.5,976.5,21.5,976.5,21.5,61.0,1.3,-9.7,0.0,0.0,-0.5,-2.5,1.0,4.5,8.9,0.0,0.0,-4.8,-9.4,-5.5,-0.4,1.7,0.0,0.0,6.8,1.5,-0.5,0.0,0.1,0.0,0.0,0.0,6.7,10.6,-7.6,-1.3,0.0,0.0
CAL,"Caleres, Inc.",NYSE,Consumer Cyclicals,326.3,2.2,40.5,962.7,0.1,-67.4,-2.0,"2,389.9",#N/A,#N/A,#N/A,@NA,294.5,7.3,294.5,7.3,294.5,7.3,284.0,7.1,263.9,6.6,244.6,6.1,259.1,6.4,293.7,7.3,293.7,7.3,293.7,7.3,276.0,6.9,274.0,6.8,236.6,5.9,237.8,5.9,237.4,5.9,237.4,5.9,237.4,5.9,276.0,6.9,264.3,6.6,264.7,6.6,274.0,6.8,272.4,6.8,272.4,6.8,272.4,6.8,272.4,6.8,297.3,7.4,334.3,8.3,309.0,7.7,278.0,7.2,278.0,7.2,278.0,7.2,23.2,0.6,-9.7,0.0,0.0,-3.6,-7.1,-7.3,5.9,13.4,0.0,0.0,-6.0,-0.7,-13.7,0.5,-0.2,0.0,0.0,16.3,-4.2,0.2,3.5,-0.6,0.0,0.0,0.0,9.2,12.4,-7.6,-6.6,0.0,0.0
CALM,"Cal-Maine Foods, Inc.",NASDAQ,Consumer Non-Cyclicals,"2,021.3",18.0,48.7,"2,081.6",0.4,0.5,5.0,"1,403.2",1.6,4.7,4.6,B,"1,863.3",42.5,"1,863.3",42.5,"1,863.3",42.5,"1,908.0",43.5,"1,890.9",43.1,"1,896.2",43.2,"1,933.1",44.0,"1,947.1",44.4,"1,947.1",44.4,"1,947.1",44.4,"1,885.4",43.0,"1,898.2",43.2,"1,874.2",42.7,"1,894.4",43.2,"1,926.9",43.9,"1,926.9",43.9,"1,926.9",43.9,"1,925.2",43.9,"1,867.7",42.6,"1,913.3",43.6,"1,919.0",43.7,"1,921.2",43.8,"1,921.2",43.8,"1,921.2",43.8,"1,921.2",43.8,"1,940.1",44.2,"1,995.4",45.5,"1,964.7",44.8,"1,955.9",44.6,"1,955.9",44.6,"1,955.9",44.6,33.1,0.8,2.3,0.0,0.0,2.4,-0.9,0.3,1.9,0.7,0.0,0.0,-3.2,0.7,-1.3,1.1,1.7,0.0,0.0,-0.1,-3.0,2.4,0.3,0.1,0.0,0.0,0.0,1.0,2.9,-1.5,-0.4,0.0,0.0
CAMP,CalAmp Corp.,NASDAQ,Technology,229.5,0.2,34.2,327.2,0.0,-52.0,19.4,347.6,#N/A,#N/A,#N/A,@NA,220.3,6.5,220.3,6.5,220.3,6.5,219.0,6.4,221.7,6.5,224.1,6.5,231.4,6.7,237.5,6.9,237.5,6.9,237.5,6.9,235.5,6.9,223.6,6.5,198.4,5.8,192.6,5.6,194.3,5.7,194.3,5.7,194.3,5.7,215.7,6.3,230.7,6.7,238.9,7.0,253.3,7.4,241.3,7.0,241.3,7.0,241.3,7.0,241.3,7.0,258.8,7.5,265.0,7.7,264.3,7.7,264.3,7.7,264.3,7.7,264.3,7.7,22.3,0.6,-4.0,0.0,0.0,-0.6,1.2,0.6,3.2,2.7,0.0,0.0,-0.9,-5.0,-11.3,-2.9,0.9,0.0,0.0,11.0,6.9,3.6,6.0,-4.7,0.0,0.0,0.0,7.3,2.4,-0.3,0.0,0.0,0.0
CAR,"Avis Budget Group, Inc.",NASDAQ,Consumer Cyclicals,"1,146.1",-16.8,74.0,"2,380.1",-0.5,-52.9,54.9,"7,428.0",7.2,4.3,3.7,AA,966.8,13.9,966.8,13.9,966.8,13.9,971.7,14.0,965.4,13.9,867.4,12.5,907.7,13.1,"1,025.3",14.7,"1,025.3",14.7,"1,025.3",14.7,914.0,13.1,852.8,12.3,746.3,10.7,827.7,11.9,826.3,11.9,826.3,11.9,826.3,11.9,"1,025.9",14.8,953.6,13.7,"1,068.4",15.4,"1,151.8",16.6,"1,163.0",16.7,"1,163.0",16.7,"1,163.0",16.7,"1,163.0",16.7,"1,294.4",18.6,"1,528.1",22.0,"1,392.5",20.0,"1,497.5",21.5,"1,497.5",21.5,"1,497.5",21.5,224.2,3.2,-15.7,0.0,0.0,0.5,-0.6,-10.2,4.7,13.0,0.0,0.0,-10.9,-6.7,-12.5,10.9,-0.2,0.0,0.0,24.2,-7.1,12.0,7.8,1.0,0.0,0.0,0.0,11.3,18.1,-8.9,7.5,0.0,0.0
CARR,Carrier Global Corp.,NYSE,Industrials,"15,339.7",#N/A,#N/A,#N/A,#N/A,#N/A,22.1,#N/A,5.9,6.3,5.1,A,"14,525.5",16.8,"14,525.5",16.8,"14,525.5",16.8,"14,205.0",16.4,"13,832.6",16.0,"14,109.7",16.3,"14,213.7",16.4,"15,902.7",18.4,"15,902.7",18.4,"15,902.7",18.4,"15,894.0",18.4,"15,417.6",17.8,"14,239.7",16.4,"14,334.9",16.6,"14,473.5",16.7,"14,473.5",16.7,"14,473.5",16.7,"15,201.1",17.6,"15,391.6",17.8,"16,223.2",18.7,"16,846.8",19.5,"16,500.3",19.1,"16,500.3",19.1,"16,500.3",19.1,"16,500.3",19.1,"16,898.8",19.5,"17,314.5",20.0,"16,976.7",19.6,"17,730.3",20.5,"17,730.3",20.5,"17,730.3",20.5,"1,235.4",1.4,-5.3,0.0,0.0,-2.2,-2.6,2.0,0.7,11.9,0.0,0.0,-0.1,-3.0,-7.6,0.7,1.0,0.0,0.0,5.0,1.3,5.4,3.8,-2.1,0.0,0.0,0.0,2.4,2.5,-2.0,4.4,0.0,0.0
CASH,"Meta Financial Group, Inc.",NASDAQ,Finance,637.5,12.7,37.2,"1,372.2",0.3,-26.2,5.3,521.6,2.8,5.6,4.0,BB,595.3,17.2,595.3,17.2,595.3,17.2,590.4,17.1,574.5,16.6,550.3,15.9,551.7,15.9,576.2,16.7,576.2,16.7,576.2,16.7,527.8,15.3,505.6,14.6,482.1,13.9,494.2,14.3,540.6,15.6,540.6,15.6,540.6,15.6,584.9,16.9,560.3,16.2,593.2,17.1,589.0,17.0,584.9,16.9,584.9,16.9,584.9,16.9,584.9,16.9,619.5,17.9,668.3,19.3,633.5,18.3,627.1,18.1,627.1,18.1,627.1,18.1,41.5,1.2,-6.6,0.0,0.0,-0.8,-2.7,-4.2,0.3,4.5,0.0,0.0,-8.4,-4.2,-4.7,2.5,9.4,0.0,0.0,8.2,-4.2,5.9,-0.7,-0.7,0.0,0.0,0.0,5.9,7.9,-5.2,-1.0,0.0,0.0
CASY,"Casey's General Stores, Inc.",NASDAQ,Consumer Cyclicals,"5,571.0",38.6,36.8,"5,849.6",0.2,16.0,6.7,"8,653.7",3.2,8.1,3.2,BB,"5,509.9",149.8,"5,509.9",149.8,"5,509.9",149.8,"5,634.6",153.1,"5,653.0",153.6,"5,513.6",149.9,"5,377.8",146.2,"5,586.1",151.8,"5,586.1",151.8,"5,586.1",151.8,"5,445.1",148.0,"5,282.1",143.6,"5,235.4",142.3,"5,375.6",146.1,"5,356.5",145.6,"5,356.5",145.6,"5,356.5",145.6,"5,510.6",149.8,"5,352.8",145.5,"5,453.6",148.2,"5,531.2",150.3,"5,572.5",151.5,"5,572.5",151.5,"5,572.5",151.5,"5,572.5",151.5,"5,616.2",152.6,"5,736.2",155.9,"5,806.1",157.8,"5,877.1",159.7,"5,877.1",159.7,"5,877.1",159.7,169.1,4.6,-1.1,0.0,0.0,2.3,0.3,-2.5,-2.5,3.9,0.0,0.0,-2.5,-3.0,-0.9,2.7,-0.4,0.0,0.0,2.9,-2.9,1.9,1.4,0.7,0.0,0.0,0.0,0.8,2.1,1.2,1.2,0.0,0.0
CAT,Caterpillar Inc.,NYSE,Industrials,"62,989.4",12.4,550.1,"81,616.6",0.1,-12.8,8.3,"46,508.0",5.5,4.6,6.3,A,"60,012.6",110.9,"60,012.6",110.9,"60,012.6",110.9,"58,302.3",107.7,"58,946.4",108.9,"58,275.2",107.7,"58,069.6",107.3,"60,678.3",112.1,"60,678.3",112.1,"60,678.3",112.1,"58,784.0",108.6,"56,830.1",105.0,"56,548.7",104.5,"57,474.2",106.2,"58,410.6",107.9,"58,410.6",107.9,"58,410.6",107.9,"62,253.3",115.0,"60,662.1",112.1,"62,616.0",115.7,"61,733.8",114.1,"60,873.2",112.5,"60,873.2",112.5,"60,873.2",112.5,"60,873.2",112.5,"63,546.9",117.4,"66,258.5",122.4,"65,349.2",120.7,"65,019.1",120.1,"65,019.1",120.1,"65,019.1",120.1,"2,638.9",4.9,-4.7,0.0,0.0,-2.8,1.1,-1.1,-0.4,4.5,0.0,0.0,-3.1,-3.3,-0.5,1.6,1.6,0.0,0.0,6.6,-2.6,3.2,-1.4,-1.4,0.0,0.0,0.0,4.4,4.3,-1.4,-0.5,0.0,0.0
CATM,Cardtronics plc Class A,NASDAQ,Finance,"1,018.0",-10.8,44.7,"1,991.6",-0.2,-35.6,17.4,"1,230.1",6.7,8.2,2.0,BB,915.8,20.6,915.8,20.6,915.8,20.6,921.1,20.7,862.0,19.4,866.0,19.5,898.0,20.2,968.7,21.8,968.7,21.8,968.7,21.8,862.6,19.4,859.9,19.3,809.7,18.2,831.9,18.7,847.5,19.1,847.5,19.1,847.5,19.1,961.3,21.6,965.7,21.7,"1,117.4",25.1,"1,082.7",24.4,"1,117.8",25.1,"1,117.8",25.1,"1,117.8",25.1,"1,117.8",25.1,"1,190.7",26.8,"1,235.9",27.8,"1,136.0",25.6,"1,075.6",24.2,"1,075.6",24.2,"1,075.6",24.2,122.3,2.8,-10.0,0.0,0.0,0.6,-6.4,0.5,3.7,7.9,0.0,0.0,-11.0,-0.3,-5.8,2.7,1.9,0.0,0.0,13.4,0.5,15.7,-3.1,3.2,0.0,0.0,0.0,6.5,3.8,-8.1,-5.3,0.0,0.0
CATO,Cato Corporation Class A,NYSE,Consumer Cyclicals,266.2,13.2,24.4,428.7,0.8,-13.9,-14.8,651.3,2.2,5.7,3.2,B,249.0,11.4,249.0,11.4,249.0,11.4,242.5,10.9,234.3,10.5,223.6,10.1,231.6,10.4,241.7,10.9,241.7,10.9,241.7,10.9,235.2,10.6,233.4,10.5,218.5,9.8,216.3,9.7,225.4,10.1,225.4,10.1,225.4,10.1,246.8,11.1,241.0,10.8,242.1,10.9,232.5,10.5,227.0,10.2,227.0,10.2,227.0,10.2,227.0,10.2,233.6,10.5,237.0,10.7,226.5,10.2,215.8,9.7,215.8,9.7,215.8,9.7,10.4,0.5,1.1,0.0,0.0,-4.2,-3.4,-4.6,3.6,4.3,0.0,0.0,-2.7,-0.8,-6.4,-1.0,4.2,0.0,0.0,9.5,-2.3,0.5,-4.0,-2.4,0.0,0.0,0.0,2.9,1.4,-4.4,-4.7,0.0,0.0
CATY,Cathay General Bancorp,NASDAQ,Finance,"2,217.4",24.0,79.7,"3,032.9",0.6,-20.3,3.8,810.8,1.4,6.5,4.3,BBB,"2,080.0",26.2,"2,080.0",26.2,"2,080.0",26.2,"2,041.9",25.7,"1,968.0",24.8,"1,902.1",24.0,"1,933.1",24.3,"2,082.4",26.2,"2,082.4",26.2,"2,082.4",26.2,"2,023.9",25.4,"1,948.3",24.5,"1,805.9",22.7,"1,829.4",23.0,"1,813.1",22.8,"1,813.1",22.8,"1,813.1",22.8,"2,022.3",25.4,"1,909.3",24.0,"2,027.1",25.5,"2,009.6",25.3,"1,985.7",25.0,"1,985.7",25.0,"1,985.7",25.0,"1,985.7",25.0,"2,158.3",27.1,"2,269.7",28.5,"2,214.0",27.8,"2,163.1",27.2,"2,163.1",27.2,"2,163.1",27.2,123.7,1.6,-6.2,0.0,0.0,-1.8,-3.6,-3.3,1.6,7.7,0.0,0.0,-3.0,-3.7,-7.3,1.3,-0.9,0.0,0.0,11.5,-5.6,6.2,-0.9,-1.2,0.0,0.0,0.0,8.7,5.2,-2.5,-2.3,0.0,0.0
CB,Chubb Limited,NYSE,Finance,"48,751.1",75.2,452.0,"70,545.4",0.5,-23.0,20.0,"34,465.0",6.4,3.8,4.1,BBB,"45,853.4",101.6,"45,853.4",101.6,"45,853.4",101.6,"44,837.8",99.3,"45,207.9",100.2,"42,991.8",95.3,"44,679.9",99.0,"46,015.9",102.0,"46,015.9",102.0,"46,015.9",102.0,"45,961.7",101.8,"45,853.4",101.6,"44,463.2",98.5,"44,616.7",98.9,"44,905.5",99.5,"44,905.5",99.5,"44,905.5",99.5,"47,546.0",105.3,"46,052.0",102.0,"47,216.5",104.6,"51,039.5",113.1,"52,808.8",117.0,"52,808.8",117.0,"52,808.8",117.0,"52,808.8",117.0,"53,404.6",118.3,"55,503.4",123.0,"55,837.4",123.7,"55,038.5",121.9,"55,038.5",121.9,"55,038.5",121.9,"4,229.5",9.4,-5.9,0.0,0.0,-2.2,0.8,-4.9,3.9,3.0,0.0,0.0,-0.1,-0.2,-3.0,0.3,0.6,0.0,0.0,5.9,-3.1,2.5,8.1,3.5,0.0,0.0,0.0,1.1,3.9,0.6,-1.4,0.0,0.0
CBB,Cincinnati Bell Inc.,NYSE,Telecommunications,740.8,-11.6,50.4,527.9,-1.1,68.2,-0.1,"1,532.9",6.2,5.3,5.4,BBB,745.3,14.7,745.3,14.7,745.3,14.7,747.8,14.8,742.8,14.7,745.3,14.7,747.8,14.8,747.8,14.8,747.8,14.8,747.8,14.8,747.8,14.8,745.8,14.8,744.3,14.7,743.3,14.7,747.8,14.8,747.8,14.8,747.8,14.8,746.8,14.8,746.3,14.8,746.8,14.8,746.3,14.8,747.3,14.8,747.3,14.8,747.3,14.8,747.3,14.8,746.8,14.8,744.3,14.7,745.3,14.7,744.8,14.7,744.8,14.7,744.8,14.7,1.5,0.0,0.6,0.0,0.0,0.3,-0.7,0.3,0.3,0.0,0.0,0.0,0.0,-0.3,-0.2,-0.1,0.6,0.0,0.0,-0.1,-0.1,0.1,-0.1,0.1,0.0,0.0,0.0,-0.1,-0.3,0.1,-0.1,0.0,0.0
CBOE,Cboe Global Markets Inc,CBOE BZX,Finance,"10,904.0",-8.5,110.7,"13,293.2",-0.1,-0.3,13.6,"3,064.2",9.0,5.9,1.7,BB,"10,314.8",94.0,"10,314.8",94.0,"10,314.8",94.0,"10,363.1",94.5,"10,855.7",98.9,"10,695.5",97.5,"10,912.8",99.5,"10,991.8",100.2,"10,991.8",100.2,"10,991.8",100.2,"10,958.9",99.9,"10,741.6",97.9,"10,759.2",98.1,"10,899.6",99.3,"10,958.9",99.9,"10,958.9",99.9,"10,958.9",99.9,"11,274.9",102.8,"10,855.7",98.9,"11,025.8",100.5,"10,750.4",98.0,"10,896.3",99.3,"10,896.3",99.3,"10,896.3",99.3,"10,896.3",99.3,"11,127.8",101.4,"11,263.9",102.7,"11,260.6",102.6,"11,680.8",106.5,"11,680.8",106.5,"11,680.8",106.5,351.9,3.2,-5.4,0.0,0.0,0.5,4.8,-1.5,2.0,0.7,0.0,0.0,-0.3,-2.0,0.2,1.3,0.5,0.0,0.0,2.9,-3.7,1.6,-2.5,1.4,0.0,0.0,0.0,2.1,1.2,0.0,3.7,0.0,0.0
CBRE,"CBRE Group, Inc. Class A",NYSE,Finance,"14,432.9",3.3,334.8,"20,517.0",0.1,-16.6,10.8,"24,315.1",5.2,7.7,6.6,AA,"13,346.9",39.7,"13,346.9",39.7,"13,346.9",39.7,"13,242.7",39.4,"13,310.0",39.6,"12,825.8",38.2,"13,747.0",40.9,"13,942.9",41.6,"13,942.9",41.6,"13,942.9",41.6,"13,681.5",40.8,"12,468.2",37.2,"11,677.2",34.8,"12,015.7",35.9,"12,062.7",36.0,"12,062.7",36.0,"12,062.7",36.0,"13,101.7",39.1,"12,726.3",38.0,"13,272.6",39.6,"13,658.1",40.8,"13,507.2",40.3,"13,507.2",40.3,"13,507.2",40.3,"13,507.2",40.3,"14,727.2",43.9,"15,132.8",45.2,"14,787.6",44.1,"14,740.6",44.0,"14,740.6",44.0,"14,740.6",44.0,917.8,2.7,-7.5,0.0,0.0,-0.8,0.5,-3.6,7.2,1.7,0.0,0.0,-1.9,-8.9,-6.3,2.9,0.4,0.0,0.0,8.6,-2.9,4.3,2.9,-1.1,0.0,0.0,0.0,9.0,2.8,-2.3,-0.3,0.0,0.0
CBRL,"Cracker Barrel Old Country Store, Inc.",NASDAQ,Consumer Services,"2,332.1",25.7,24.0,"3,699.0",0.2,-37.6,14.3,"2,522.8",6.2,4.5,4.1,B,"2,220.8",93.7,"2,220.8",93.7,"2,220.8",93.7,"2,158.5",91.1,"2,058.8",86.9,"1,982.0",83.7,"2,062.8",87.1,"2,248.6",94.9,"2,248.6",94.9,"2,248.6",94.9,"2,195.2",92.7,"2,069.7",87.4,"1,997.4",84.3,"1,981.1",83.6,"2,072.0",87.5,"2,072.0",87.5,"2,072.0",87.5,"2,247.8",94.9,"2,291.0",96.7,"2,336.0",98.6,"2,383.9",100.6,"2,428.6",102.5,"2,428.6",102.5,"2,428.6",102.5,"2,428.6",102.5,"2,565.6",108.3,"2,676.2",113.0,"2,566.8",108.3,"2,538.3",107.1,"2,538.3",107.1,"2,538.3",107.1,198.9,8.4,-3.8,0.0,0.0,-2.8,-4.6,-3.7,4.1,9.0,0.0,0.0,-2.4,-5.7,-3.5,-0.8,4.6,0.0,0.0,8.5,1.9,2.0,2.0,1.9,0.0,0.0,0.0,5.6,4.3,-4.1,-1.1,0.0,0.0
CBSH,"Commerce Bancshares, Inc.",NASDAQ,Finance,"6,872.7",25.4,112.3,"7,655.5",0.4,9.2,9.5,"1,398.4",2.1,6.4,4.5,BBB,"6,539.1",58.2,"6,539.1",58.2,"6,539.1",58.2,"6,561.6",58.4,"6,522.2",58.1,"6,433.5",57.3,"6,456.0",57.5,"6,609.9",58.9,"6,609.9",58.9,"6,609.9",58.9,"6,485.2",57.7,"6,180.0",55.4,"5,910.1",53.0,"6,100.8",54.7,"6,047.3",54.2,"6,047.3",54.2,"6,047.3",54.2,"6,584.9",59.0,"6,387.5",57.3,"6,641.8",59.6,"6,697.6",60.1,"6,637.3",59.5,"6,637.3",59.5,"6,637.3",59.5,"6,637.3",59.5,"7,029.9",63.0,"7,274.2",65.2,"7,124.2",63.9,"7,108.0",63.7,"7,108.0",63.7,"7,108.0",63.7,347.9,3.1,-4.9,0.0,0.0,0.3,-0.6,-1.4,0.3,2.4,0.0,0.0,-1.9,-4.0,-4.4,3.2,-0.9,0.0,0.0,8.9,-3.0,4.0,0.8,-0.9,0.0,0.0,0.0,5.9,3.5,-2.1,-0.2,0.0,0.0
CBT,Cabot Corporation,NYSE,Non-Energy Materials,"1,920.9",14.8,56.7,"2,707.6",0.3,-22.3,13.3,"2,782.0",2.9,6.9,0.0,B,"1,804.7",31.8,"1,804.7",31.8,"1,804.7",31.8,"1,781.5",31.4,"1,779.8",31.4,"1,751.4",30.9,"1,776.4",31.3,"1,841.5",32.5,"1,841.5",32.5,"1,841.5",32.5,"1,804.7",31.8,"1,663.7",29.5,"1,590.3",28.2,"1,622.5",28.7,"1,642.8",29.1,"1,642.8",29.1,"1,642.8",29.1,"1,848.9",32.8,"1,855.6",32.9,"1,914.9",33.9,"1,961.8",34.8,"1,934.1",34.3,"1,934.1",34.3,"1,934.1",34.3,"1,934.1",34.3,"2,044.2",36.2,"2,129.4",37.7,"2,062.2",36.5,"2,016.5",35.7,"2,016.5",35.7,"2,016.5",35.7,142.0,2.5,-6.0,0.0,0.0,-1.3,-0.1,-1.6,1.4,3.7,0.0,0.0,-2.0,-7.4,-4.4,2.0,1.3,0.0,0.0,12.5,0.4,3.2,2.4,-1.4,0.0,0.0,0.0,5.7,4.2,-3.2,-2.2,0.0,0.0
CBU,"Community Bank System, Inc.",NYSE,Finance,"3,248.0",19.7,51.8,"3,667.7",0.3,-1.7,-1.3,618.7,2.3,7.4,3.6,BB,"3,130.5",60.2,"3,130.5",60.2,"3,130.5",60.2,"3,129.5",60.2,"3,146.1",60.5,"3,036.4",58.4,"2,988.6",57.5,"3,063.5",58.9,"3,063.5",58.9,"3,063.5",58.9,"2,965.8",56.9,"2,829.3",54.3,"2,731.9",52.4,"2,751.7",52.8,"2,705.3",51.9,"2,705.3",51.9,"2,705.3",51.9,"2,918.9",56.0,"2,799.1",53.7,"2,938.2",56.4,"2,924.6",56.1,"2,913.1",55.9,"2,913.1",55.9,"2,913.1",55.9,"2,913.1",55.9,"3,073.6",59.0,"3,290.8",63.2,"3,150.7",60.5,"3,095.5",59.4,"3,095.5",59.4,"3,095.5",59.4,156.9,3.0,-3.6,0.0,0.0,0.0,0.5,-3.5,-1.6,2.5,0.0,0.0,-3.4,-4.6,-3.4,0.7,-1.7,0.0,0.0,7.9,-4.1,5.0,-0.5,-0.4,0.0,0.0,0.0,5.5,7.1,-4.3,-1.8,0.0,0.0
