Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,31 MktVal Co,31 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL),31 Price Chg (LOCAL)
CAT,Caterpillar Inc.,NYSE,Industrials,"68,342.3",12.4,550.1,"81,616.6",0.1,-6.8,-6.6,"46,508.0",5.5,4.6,6.3,A,"68,342.3",124.2,"70,190.6",127.6,"68,419.3",124.4,"70,080.6",127.4,"67,093.6",122.0,"66,785.6",121.4,"66,785.6",121.4,"66,785.6",121.4,"57,247.1",104.1,"58,578.3",106.5,"55,387.9",100.7,"50,750.7",92.3,"54,810.3",99.6,"54,810.3",99.6,"54,810.3",99.6,"51,383.3",93.4,"55,118.3",100.2,"55,074.3",100.1,"56,664.1",103.0,"52,532.9",95.5,"52,532.9",95.5,"52,532.9",95.5,"50,525.1",91.9,"55,745.4",101.3,"57,577.2",104.7,"60,784.2",110.5,"58,000.8",105.4,"58,000.8",105.4,"58,000.8",105.4,"61,449.8",111.7,"63,831.6",116.0,"6,185.1",11.2,0.0,2.7,-2.5,2.4,-4.3,-0.5,0.0,0.0,-14.3,2.3,-5.4,-8.4,8.0,0.0,0.0,-6.3,7.3,-0.1,2.9,-7.3,0.0,0.0,-3.8,10.3,3.3,5.6,-4.6,0.0,0.0,5.9,3.9
CATM,Cardtronics plc Class A,NASDAQ,Finance,"1,617.8",-10.8,44.7,"1,991.6",-0.2,19.6,-42.3,"1,230.1",6.7,8.2,2.0,BB,"1,617.8",36.3,"1,561.1",35.0,"1,491.1",33.2,"1,545.9",34.4,"1,587.3",35.3,"1,629.0",36.3,"1,629.0",36.3,"1,629.0",36.3,"1,460.2",32.5,"1,493.8",33.3,"1,378.9",30.7,"1,227.1",27.3,"1,164.2",25.9,"1,164.2",25.9,"1,164.2",25.9,"1,039.8",23.2,"1,170.9",26.1,"1,054.1",23.5,"1,246.4",27.8,"1,031.3",23.2,"1,031.3",23.2,"1,031.3",23.2,886.0,19.9,888.6,20.0,934.0,21.0,"1,030.5",23.2,993.1,22.3,993.1,22.3,993.1,22.3,962.0,21.6,930.0,20.9,262.8,5.8,0.0,-3.5,-5.1,3.7,2.7,2.6,0.0,0.0,-10.4,2.3,-7.7,-11.0,-5.1,0.0,0.0,-10.7,12.6,-10.0,18.2,-16.4,0.0,0.0,-14.1,0.3,5.1,10.3,-3.6,0.0,0.0,-3.1,-3.3
CATO,Cato Corporation Class A,NYSE,Consumer Cyclicals,392.9,13.2,24.4,428.7,0.8,11.9,-32.0,651.3,2.2,5.7,3.2,B,364.4,16.2,362.4,16.1,350.0,15.5,356.1,15.8,310.3,13.8,318.2,14.1,318.2,14.1,318.2,14.1,317.3,14.1,317.1,14.1,302.2,13.4,275.2,12.2,287.3,12.8,287.3,12.8,287.3,12.8,260.7,11.6,276.7,12.3,242.3,10.8,266.8,11.8,254.2,11.3,254.2,11.3,254.2,11.3,253.8,11.6,261.3,11.9,260.0,11.9,271.8,12.4,263.5,12.0,263.5,12.0,263.5,12.0,227.1,10.4,233.5,10.7,38.0,1.6,0.0,-0.6,-3.4,1.7,-12.8,2.5,0.0,0.0,-0.3,-0.1,-4.7,-8.9,4.4,0.0,0.0,-9.3,6.1,-12.5,10.1,-4.7,0.0,0.0,2.8,2.9,-0.5,4.5,-3.1,0.0,0.0,-13.8,2.8
CATY,Cathay General Bancorp,NASDAQ,Finance,"2,454.1",24.0,79.7,"3,032.9",0.6,-16.5,-25.4,810.8,1.4,6.5,4.3,BBB,"2,454.1",30.8,"2,561.7",32.1,"2,431.7",30.5,"2,488.6",31.2,"2,359.2",29.6,"2,323.4",29.2,"2,323.4",29.2,"2,323.4",29.2,"1,964.1",24.7,"2,038.2",25.6,"1,859.0",23.3,"1,594.6",20.0,"1,836.7",23.1,"1,836.7",23.1,"1,836.7",23.1,"1,585.0",19.9,"1,689.4",21.2,"1,565.9",19.7,"1,663.1",20.9,"1,528.5",19.2,"1,528.5",19.2,"1,528.5",19.2,"1,487.8",18.7,"1,670.2",21.0,"1,641.6",20.6,"1,817.6",22.8,"1,796.1",22.6,"1,796.1",22.6,"1,796.1",22.6,"1,808.8",22.7,"1,827.9",23.0,332.7,4.2,0.0,4.4,-5.0,2.3,-5.2,-1.5,0.0,0.0,-15.5,3.8,-8.8,-14.2,15.2,0.0,0.0,-13.7,6.6,-7.3,6.2,-8.1,0.0,0.0,-2.7,12.3,-1.7,10.7,-1.2,0.0,0.0,0.7,1.1
CB,Chubb Limited,NYSE,Finance,"65,727.9",75.2,452.0,"70,545.4",0.5,10.4,-22.5,"34,465.0",6.4,3.8,4.1,BBB,"65,727.9",145.0,"68,800.6",151.8,"66,249.1",146.2,"68,859.5",151.9,"65,664.4",144.9,"65,632.7",144.8,"65,632.7",144.8,"65,632.7",144.8,"61,168.7",135.0,"63,040.4",139.1,"59,500.9",131.3,"52,906.8",116.7,"55,227.2",121.9,"55,227.2",121.9,"55,227.2",121.9,"45,963.8",101.4,"49,888.5",110.1,"45,234.1",99.8,"44,654.0",98.5,"46,027.2",101.6,"46,027.2",101.6,"46,027.2",101.6,"42,691.6",94.2,"46,354.3",102.6,"46,010.8",101.8,"49,364.4",109.2,"48,998.3",108.4,"48,998.3",108.4,"48,998.3",108.4,"51,535.6",114.0,"50,473.6",111.7,"8,621.6",19.0,0.0,4.7,-3.7,3.9,-4.6,0.0,0.0,0.0,-6.8,3.1,-5.6,-11.1,4.4,0.0,0.0,-16.8,8.5,-9.3,-1.3,3.1,0.0,0.0,-7.2,8.9,-0.7,7.3,-0.7,0.0,0.0,5.2,-2.1
CBB,Cincinnati Bell Inc.,NYSE,Telecommunications,659.4,-11.6,50.4,527.9,-1.1,35.7,12.2,"1,532.9",6.2,5.3,5.4,BBB,659.4,13.1,751.9,14.9,732.7,14.5,739.8,14.6,778.2,15.4,802.9,15.9,802.9,15.9,802.9,15.9,743.3,14.7,758.0,15.0,747.8,14.8,715.5,14.2,744.8,14.7,744.8,14.7,744.8,14.7,706.4,14.0,700.6,13.9,633.4,12.5,657.1,13.0,692.0,13.7,692.0,13.7,692.0,13.7,684.4,13.5,726.9,14.4,736.2,14.6,741.3,14.7,744.8,14.7,744.8,14.7,744.8,14.7,743.3,14.7,740.3,14.6,40.6,0.8,0.0,14.0,-2.6,1.0,5.2,3.2,0.0,0.0,-7.4,2.0,-1.3,-4.3,4.1,0.0,0.0,-5.2,-0.9,-9.6,3.8,5.3,0.0,0.0,-1.1,6.2,1.3,0.7,0.5,0.0,0.0,-0.2,-0.4
CBOE,Cboe Global Markets Inc,CBOE BZX,Finance,"12,589.6",-8.5,110.7,"13,293.2",-0.1,19.9,-21.7,"3,064.2",9.0,5.9,1.7,BB,"12,589.6",114.0,"13,051.2",118.2,"12,944.1",117.2,"13,096.5",118.6,"12,804.9",116.0,"12,895.5",116.8,"12,895.5",116.8,"12,895.5",116.8,"12,343.3",111.8,"12,247.2",110.9,"11,744.8",106.4,"10,322.4",93.5,"10,469.2",94.8,"10,469.2",94.8,"10,469.2",94.8,"9,133.0",82.7,"9,777.9",88.5,"8,376.5",75.9,"9,156.2",82.9,"8,800.6",79.7,"8,800.6",79.7,"8,800.6",79.7,"8,452.7",76.5,"8,630.5",78.2,"8,834.8",80.0,"10,029.7",90.8,"10,037.4",90.9,"10,037.4",90.9,"10,037.4",90.9,"10,273.8",93.0,"9,856.3",89.3,"1,659.1",15.0,0.0,3.7,-0.8,1.2,-2.2,0.7,0.0,0.0,-4.3,-0.8,-4.1,-12.1,1.4,0.0,0.0,-12.8,7.1,-14.3,9.3,-3.9,0.0,0.0,-4.0,2.1,2.4,13.5,0.1,0.0,0.0,2.4,-4.1
CBRE,"CBRE Group, Inc. Class A",NYSE,Finance,"18,793.0",3.3,334.8,"20,517.0",0.1,13.0,-32.8,"24,315.1",5.2,7.7,6.6,AA,"18,793.0",56.1,"19,479.2",58.2,"19,327.5",57.7,"19,806.2",59.2,"19,009.4",56.8,"18,272.9",54.6,"18,272.9",54.6,"18,272.9",54.6,"16,461.7",49.2,"17,613.4",52.6,"16,635.8",49.7,"14,908.2",44.5,"15,527.6",46.4,"15,527.6",46.4,"15,527.6",46.4,"12,856.0",38.4,"12,146.2",36.3,"11,891.8",35.5,"13,204.2",39.4,"11,469.9",34.3,"11,469.9",34.3,"11,469.9",34.3,"9,986.8",29.8,"11,336.0",33.9,"11,985.5",35.8,"13,609.3",40.7,"13,123.8",39.2,"13,123.8",39.2,"13,123.8",39.2,"13,736.5",41.0,"12,625.0",37.7,"2,981.8",8.9,0.0,3.7,-0.8,2.5,-4.0,-3.9,0.0,0.0,-9.9,7.0,-5.6,-10.4,4.2,0.0,0.0,-17.2,-5.5,-2.1,11.0,-13.1,0.0,0.0,-12.9,13.5,5.7,13.5,-3.6,0.0,0.0,4.7,-8.1
CBRL,"Cracker Barrel Old Country Store, Inc.",NASDAQ,Consumer Services,"3,431.8",25.7,24.0,"3,699.0",0.2,-6.2,-41.9,"2,522.8",6.2,4.5,4.1,B,"3,431.8",143.3,"3,574.7",149.3,"3,447.1",144.0,"3,524.0",147.2,"3,285.7",137.2,"3,173.9",132.6,"3,173.9",132.6,"3,173.9",132.6,"2,902.2",121.2,"2,975.2",124.3,"2,613.6",109.2,"2,239.4",93.5,"2,377.1",99.3,"2,377.1",99.3,"2,377.1",99.3,"1,856.6",77.5,"1,661.2",69.4,"1,358.1",56.7,"1,674.6",69.9,"1,576.4",65.8,"1,576.4",65.8,"1,576.4",65.8,"1,921.4",80.3,"2,272.7",94.9,"2,210.7",92.3,"2,042.6",85.3,"1,751.9",73.2,"1,751.9",73.2,"1,751.9",73.2,"1,834.1",76.6,"1,992.6",83.2,698.9,29.2,0.0,4.2,-3.6,2.2,-6.8,-3.4,0.0,0.0,-8.6,2.5,-12.2,-14.3,6.1,0.0,0.0,-21.9,-10.5,-18.2,23.3,-5.9,0.0,0.0,21.9,18.3,-2.7,-7.6,-14.2,0.0,0.0,4.7,8.6
CBSH,"Commerce Bancshares, Inc.",NASDAQ,Finance,"6,841.8",25.4,112.3,"7,655.5",0.4,3.3,-17.1,"1,398.4",2.1,6.4,4.5,BBB,"6,841.8",61.0,"7,109.7",63.4,"6,921.4",61.8,"7,124.3",63.6,"6,679.3",59.6,"6,496.6",58.0,"6,496.6",58.0,"6,496.6",58.0,"5,893.3",52.5,"6,342.5",56.5,"6,012.3",53.5,"5,681.0",50.6,"6,397.6",57.0,"6,397.6",57.0,"6,397.6",57.0,"5,925.8",52.8,"6,843.5",60.9,"6,891.8",61.4,"6,570.5",58.5,"5,859.6",52.2,"5,859.6",52.2,"5,859.6",52.2,"5,178.9",46.1,"5,582.2",49.7,"5,468.7",48.7,"5,797.8",51.6,"5,546.2",49.4,"5,546.2",49.4,"5,546.2",49.4,"5,663.0",50.4,"5,655.2",50.4,549.1,4.9,0.0,3.9,-2.6,2.9,-6.2,-2.7,0.0,0.0,-9.5,7.6,-5.2,-5.5,12.6,0.0,0.0,-7.4,15.5,0.7,-4.7,-10.8,0.0,0.0,-11.6,7.8,-2.0,6.0,-4.3,0.0,0.0,2.1,-0.1
CBT,Cabot Corporation,NYSE,Non-Energy Materials,"2,118.7",14.8,56.7,"2,707.6",0.3,-18.2,-30.1,"2,782.0",2.9,6.9,0.0,B,"2,118.7",37.4,"2,188.4",38.6,"2,128.3",37.6,"2,179.9",38.5,"2,077.3",36.7,"2,000.8",35.3,"2,000.8",35.3,"2,000.8",35.3,"1,837.6",32.4,"1,824.5",32.2,"1,695.3",29.9,"1,605.7",28.3,"1,829.1",32.3,"1,829.1",32.3,"1,829.1",32.3,"1,480.5",26.1,"1,667.5",29.4,"1,285.5",22.7,"1,284.9",22.7,"1,194.8",21.1,"1,194.8",21.1,"1,194.8",21.1,"1,243.6",21.9,"1,378.5",24.3,"1,482.7",26.2,"1,515.1",26.7,"1,419.3",25.0,"1,419.3",25.0,"1,419.3",25.0,"1,487.9",26.3,"1,480.5",26.1,324.2,5.7,0.0,3.3,-2.7,2.4,-4.7,-3.7,0.0,0.0,-8.2,-0.7,-7.1,-5.3,13.9,0.0,0.0,-19.1,12.6,-22.9,0.0,-7.0,0.0,0.0,4.1,10.8,7.6,2.2,-6.3,0.0,0.0,4.8,-0.5
CBU,"Community Bank System, Inc.",NYSE,Finance,"3,152.6",19.7,51.8,"3,667.7",0.3,-3.9,-2.6,618.7,2.3,7.4,3.6,BB,"3,152.6",60.8,"3,386.5",65.3,"3,333.9",64.2,"3,422.2",65.9,"3,328.2",64.1,"3,267.5",62.9,"3,267.5",62.9,"3,267.5",62.9,"2,956.5",57.0,"2,970.5",57.2,"2,835.5",54.6,"2,702.6",52.1,"2,974.7",57.3,"2,974.7",57.3,"2,974.7",57.3,"2,676.2",51.6,"3,039.5",58.7,"3,125.0",60.3,"3,101.7",59.9,"2,652.4",51.2,"2,652.4",51.2,"2,652.4",51.2,"2,508.3",48.4,"2,821.9",54.5,"2,789.2",53.8,"3,024.0",58.4,"2,979.9",57.5,"2,979.9",57.5,"2,979.9",57.5,"3,040.6",58.7,"3,047.3",58.8,239.6,4.6,0.0,7.4,-1.7,2.6,-2.7,-1.8,0.0,0.0,-9.5,0.5,-4.5,-4.7,10.1,0.0,0.0,-9.9,13.6,2.8,-0.7,-14.5,0.0,0.0,-5.4,12.5,-1.2,8.4,-1.5,0.0,0.0,2.0,0.2
CC,Chemours Co.,NYSE,Non-Energy Materials,"2,437.1",3.1,163.6,"2,957.7",0.2,-58.3,-40.3,"5,140.0",4.2,6.0,3.3,BB,"2,437.1",14.9,"2,366.6",14.4,"2,392.8",14.6,"2,468.3",15.1,"2,455.2",15.0,"2,209.2",13.5,"2,209.2",13.5,"2,209.2",13.5,"1,705.7",10.4,"1,892.6",11.5,"1,748.3",10.7,"1,523.6",9.3,"1,689.3",10.3,"1,689.3",10.3,"1,689.3",10.3,"1,499.0",9.1,"1,769.6",10.8,"1,585.9",9.7,"1,669.6",10.2,"1,497.4",9.1,"1,497.4",9.1,"1,497.4",9.1,"1,346.5",8.2,"1,567.9",9.6,"1,786.0",10.9,"1,774.5",10.8,"1,559.7",9.5,"1,559.7",9.5,"1,559.7",9.5,"1,589.2",9.7,"1,454.7",8.9,347.2,2.1,0.0,-2.9,1.1,3.2,-0.5,-10.0,0.0,0.0,-22.8,11.0,-7.6,-12.9,10.9,0.0,0.0,-11.3,18.1,-10.4,5.3,-10.3,0.0,0.0,-10.1,16.4,13.9,-0.6,-12.1,0.0,0.0,1.9,-8.5
CCI,Crown Castle International Corp,NYSE,Finance,"59,575.4",-10.6,416.0,"59,101.4",-0.1,24.0,1.6,"5,655.0",7.5,4.2,6.7,BBB,"59,575.4",143.3,"64,959.6",156.2,"65,745.4",158.1,"68,003.0",163.6,"67,454.2",162.2,"66,863.8",160.8,"66,863.8",160.8,"66,863.8",160.8,"62,481.6",150.3,"66,252.6",159.4,"64,116.4",153.9,"59,390.5",142.5,"64,633.1",155.1,"64,633.1",155.1,"64,633.1",155.1,"56,602.5",135.8,"61,207.5",146.9,"57,640.1",138.3,"54,489.5",130.8,"53,368.5",128.1,"53,368.5",128.1,"53,368.5",128.1,"48,751.0",117.0,"51,555.7",123.7,"53,326.8",128.0,"59,373.8",142.5,"57,048.4",136.9,"57,048.4",136.9,"57,048.4",136.9,"61,703.4",148.1,"60,178.1",144.4,"5,465.2",13.2,0.0,9.0,1.2,3.4,-0.8,-0.9,0.0,0.0,-6.6,6.0,-3.5,-7.4,8.8,0.0,0.0,-12.4,8.1,-5.8,-5.5,-2.1,0.0,0.0,-8.7,5.8,3.4,11.3,-3.9,0.0,0.0,8.2,-2.5
CCL.U,Carnival Corporation,NYSE,Consumer Services,"17,655.5",30.9,684.3,"26,786.6",0.8,-38.7,-60.6,"16,843.0",3.7,5.3,1.9,CCC,"17,655.5",33.5,"17,444.4",33.1,"16,795.4",31.8,"17,127.8",32.5,"14,705.9",27.9,"14,326.0",27.2,"14,326.0",27.2,"14,326.0",27.2,"11,471.3",21.7,"12,674.4",24.0,"11,476.6",21.8,"7,899.1",15.0,"9,276.2",17.6,"9,276.2",17.6,"9,276.2",17.6,"7,688.0",14.6,"6,706.5",12.7,"4,907.2",9.3,"5,276.6",10.0,"6,331.9",12.0,"6,331.9",12.0,"6,331.9",12.0,"6,331.9",12.0,"7,218.4",13.7,"8,207.6",15.6,"9,405.7",17.8,"7,605.9",14.4,"7,605.9",14.4,"7,605.9",14.4,"6,756.1",12.8,"6,951.4",13.2,"3,972.1",7.5,0.0,-1.2,-3.7,2.0,-14.1,-2.6,0.0,0.0,-19.9,10.5,-9.5,-31.2,17.4,0.0,0.0,-17.1,-12.8,-26.8,7.5,20.0,0.0,0.0,0.0,14.0,13.7,14.6,-19.1,0.0,0.0,-11.2,2.9
CCMP,"CMC Materials, Inc.",NASDAQ,Non-Energy Materials,"4,070.7",-14.5,29.2,"4,200.3",-0.1,24.0,-17.7,"1,120.7",3.5,5.4,6.4,BB,"4,070.7",139.3,"4,248.1",145.4,"4,045.0",138.4,"4,319.2",147.8,"4,103.8",140.4,"4,060.2",138.9,"4,060.2",138.9,"4,060.2",138.9,"3,428.0",117.3,"3,565.7",122.0,"3,308.8",113.2,"2,866.9",98.1,"3,539.1",121.1,"3,539.1",121.1,"3,539.1",121.1,"2,724.2",93.2,"3,032.3",103.8,"2,612.0",89.4,"2,630.4",90.0,"2,603.2",89.1,"2,603.2",89.1,"2,603.2",89.1,"2,664.9",91.2,"3,012.7",103.1,"2,996.9",102.5,"3,451.1",118.1,"3,128.8",107.1,"3,128.8",107.1,"3,128.8",107.1,"3,352.9",114.7,"3,336.0",114.1,557.3,19.1,0.0,4.4,-4.8,6.8,-5.0,-1.1,0.0,0.0,-15.6,4.0,-7.2,-13.4,23.4,0.0,0.0,-23.0,11.3,-13.9,0.7,-1.0,0.0,0.0,2.4,13.1,-0.5,15.2,-9.3,0.0,0.0,7.2,-0.5
CCOI,Cogent Communications Holdings Inc,NASDAQ,Telecommunications,"3,419.2",-4.3,46.8,"3,082.0",-0.1,53.2,13.2,559.1,6.3,4.8,5.1,BBB,"3,419.2",73.0,"3,708.3",79.2,"3,807.1",81.3,"4,078.8",87.1,"4,066.7",86.8,"4,076.0",87.0,"4,076.0",87.0,"4,076.0",87.0,"3,828.7",81.7,"4,031.1",86.0,"3,939.7",84.1,"3,624.4",77.4,"3,842.9",81.4,"3,842.9",81.4,"3,842.9",81.4,"3,611.1",76.5,"4,024.7",85.3,"4,048.7",85.8,"3,834.9",81.2,"3,585.6",76.0,"3,585.6",76.0,"3,585.6",76.0,"3,203.2",67.9,"3,485.5",73.8,"3,289.1",69.7,"3,799.5",80.5,"3,703.2",78.4,"3,703.2",78.4,"3,703.2",78.4,"3,983.6",84.4,"3,869.8",82.0,238.2,5.2,0.0,8.4,2.7,7.1,-0.3,0.2,0.0,0.0,-6.1,5.3,-2.3,-8.0,5.2,0.0,0.0,-6.0,11.5,0.6,-5.3,-6.5,0.0,0.0,-10.7,8.8,-5.6,15.5,-2.5,0.0,0.0,7.6,-2.9
CCRN,"Cross Country Healthcare, Inc.",NASDAQ,Healthcare,349.6,0.3,35.9,428.5,0.0,13.0,-28.9,851.1,#N/A,#N/A,#N/A,@NA,349.6,9.5,350.3,9.5,342.6,9.3,367.3,10.0,344.1,9.3,343.5,9.3,343.5,9.3,343.5,9.3,300.8,8.2,283.5,7.7,289.0,7.8,237.0,6.4,290.8,7.9,290.8,7.9,290.8,7.9,286.0,7.8,346.9,9.4,339.5,9.2,351.3,9.5,285.7,7.8,285.7,7.8,285.7,7.8,273.5,7.4,324.4,8.8,300.8,8.2,274.2,7.4,227.8,6.2,227.8,6.2,227.8,6.2,233.3,6.3,248.4,6.7,43.0,1.2,0.0,0.2,-2.2,7.2,-6.3,-0.1,0.0,0.0,-12.4,-5.8,2.0,-18.0,22.7,0.0,0.0,-1.6,21.3,-2.1,3.5,-18.7,0.0,0.0,-4.3,18.6,-7.3,-8.8,-16.9,0.0,0.0,2.4,6.5
CCS,"Century Communities, Inc.",NYSE,Consumer Cyclicals,"1,102.3",31.2,33.1,857.3,1.2,46.6,-56.5,"2,762.0",5.3,5.0,4.0,BBB,"1,102.3",33.3,"1,142.3",34.5,"1,144.9",34.6,"1,194.5",36.1,"1,151.2",34.8,"1,112.8",33.7,"1,112.8",33.7,"1,112.8",33.7,988.5,29.9,996.8,30.1,919.7,27.8,796.0,24.1,798.8,24.0,798.8,24.0,798.8,24.0,531.3,16.0,481.4,14.5,344.8,10.4,399.7,12.0,400.4,12.0,400.4,12.0,400.4,12.0,393.1,11.8,488.7,14.7,575.6,17.3,583.0,17.5,525.3,15.8,525.3,15.8,525.3,15.8,519.0,15.6,483.4,14.5,296.6,9.0,0.0,3.6,0.2,4.3,-3.6,-3.3,0.0,0.0,-11.2,0.8,-7.7,-13.4,-0.4,0.0,0.0,-33.5,-9.4,-28.4,15.9,0.2,0.0,0.0,-1.8,24.3,17.8,1.3,-9.9,0.0,0.0,-1.2,-6.9
CDAY,"Ceridian HCM Holding, Inc.",NYSE,Technology,"10,235.3",-1.9,144.4,"9,773.2",0.0,43.2,-29.2,839.4,3.7,3.1,5.6,BB,"10,235.3",70.7,"10,587.3",74.2,"9,911.1",69.5,"10,263.5",71.9,"9,759.9",68.4,"9,461.7",66.3,"9,461.7",66.3,"9,461.7",66.3,"8,832.5",61.9,"8,963.8",62.8,"8,079.2",56.6,"6,936.5",48.6,"7,853.8",55.1,"7,853.8",55.1,"7,853.8",55.1,"6,785.3",47.6,"6,997.8",49.1,"6,298.8",44.2,"6,548.4",45.9,"6,813.8",47.8,"6,813.8",47.8,"6,813.8",47.8,"6,665.4",46.7,"7,109.1",49.8,"7,174.7",50.3,"7,452.9",52.2,"6,940.8",48.7,"6,940.8",48.7,"6,940.8",48.7,"7,334.5",51.4,"7,143.4",50.1,"1,322.9",9.2,0.0,4.9,-6.4,3.6,-4.9,-3.1,0.0,0.0,-6.6,1.5,-9.9,-14.1,13.2,0.0,0.0,-13.6,3.1,-10.0,4.0,4.1,0.0,0.0,-2.2,6.7,0.9,3.9,-6.9,0.0,0.0,5.7,-2.6
CDK,CDK Global Inc,NASDAQ,Consumer Cyclicals,"5,591.1",-18.4,121.5,"6,638.0",-0.3,-20.7,-28.6,"1,960.1",3.7,6.0,5.0,BBB,"5,591.1",46.0,"5,546.1",45.7,"5,469.6",45.0,"5,529.1",45.5,"5,425.8",44.7,"5,374.8",44.2,"5,374.8",44.2,"5,374.8",44.2,"4,950.8",40.8,"5,074.7",41.8,"4,864.5",40.0,"4,631.3",38.1,"4,585.1",37.7,"4,585.1",37.7,"4,585.1",37.7,"4,253.4",35.0,"4,423.5",36.4,"3,767.5",31.0,"3,931.5",32.4,"3,763.8",31.0,"3,763.8",31.0,"3,763.8",31.0,"3,718.9",30.6,"4,076.1",33.6,"4,150.2",34.2,"4,313.0",35.5,"4,001.9",32.9,"4,001.9",32.9,"4,001.9",32.9,"4,149.0",34.2,"3,991.0",32.9,650.4,5.4,0.0,-0.8,-1.4,1.1,-1.9,-0.9,0.0,0.0,-7.9,2.5,-4.1,-4.8,-1.0,0.0,0.0,-7.2,4.0,-14.8,4.4,-4.3,0.0,0.0,-1.2,9.6,1.8,3.9,-7.2,0.0,0.0,3.7,-3.8
CDNS,"Cadence Design Systems, Inc.",NASDAQ,Technology,"18,530.3",4.5,279.9,"19,461.9",0.1,13.8,-0.2,"2,435.5",6.3,5.7,5.7,AA,"18,530.3",66.1,"19,152.3",68.4,"18,555.5",66.2,"19,687.4",70.3,"19,006.6",67.8,"18,135.3",64.7,"18,135.3",64.7,"18,135.3",64.7,"16,740.0",59.8,"17,628.2",62.9,"17,434.9",62.2,"15,952.8",56.9,"17,502.1",62.5,"17,502.1",62.5,"17,502.1",62.5,"15,297.2",54.6,"16,513.1",58.9,"15,218.7",54.3,"15,611.0",55.7,"15,431.7",55.1,"15,431.7",55.1,"15,431.7",55.1,"15,650.2",55.9,"17,745.8",63.3,"17,188.3",61.4,"18,754.5",66.9,"17,448.9",62.3,"17,448.9",62.3,"17,448.9",62.3,"18,746.0",66.9,"18,502.3",66.0,"1,297.4",4.6,0.0,3.4,-3.1,6.1,-3.5,-4.6,0.0,0.0,-7.7,5.3,-1.1,-8.5,9.7,0.0,0.0,-12.6,7.9,-7.8,2.6,-1.1,0.0,0.0,1.4,13.4,-3.1,9.1,-7.0,0.0,0.0,7.4,-1.3
CDW,CDW Corp.,NASDAQ,Technology,"16,411.2",-15.3,143.0,"20,523.4",-0.1,21.9,-18.3,"18,199.5",2.3,8.4,2.1,BB,"16,411.2",114.2,"17,129.8",120.0,"16,505.9",115.6,"17,017.0",119.2,"16,248.9",113.8,"15,930.5",111.6,"15,930.5",111.6,"15,930.5",111.6,"14,021.6",98.2,"14,861.1",104.1,"14,687.0",102.9,"13,059.4",91.5,"14,462.8",101.3,"14,462.8",101.3,"14,462.8",101.3,"12,416.9",87.0,"12,461.1",87.3,"12,048.5",84.4,"12,602.5",88.3,"11,358.9",79.6,"11,358.9",79.6,"11,358.9",79.6,"12,221.3",85.6,"13,396.3",93.8,"13,122.2",91.9,"14,428.5",101.1,"13,384.9",93.8,"13,384.9",93.8,"13,384.9",93.8,"13,836.0",96.9,"13,316.3",93.3,"1,708.8",11.9,0.0,5.0,-3.6,3.1,-4.5,-2.0,0.0,0.0,-12.0,6.0,-1.2,-11.1,10.7,0.0,0.0,-14.1,0.4,-3.3,4.6,-9.9,0.0,0.0,7.6,9.6,-2.0,10.0,-7.2,0.0,0.0,3.4,-3.8
