Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL)
AXP,American Express Company,NYSE,Finance,"76,528.6",24.1,810.0,"100,836.9",0.2,-15.7,-1.6,"43,275.0",10.0,7.9,4.9,AA,"77,881.0",96.8,"79,748.5",99.1,"84,844.0",105.4,"85,761.7",106.5,"88,329.5",109.7,"88,329.5",109.7,"88,329.5",109.7,"91,501.1",113.7,"88,917.2",110.5,"85,455.8",106.2,"79,370.2",98.6,"81,849.5",101.7,"81,849.5",101.7,"81,849.5",101.7,"83,676.8",104.0,"85,021.1",105.6,"83,684.8",104.0,"82,235.9",102.2,"81,253.8",100.9,"81,253.8",100.9,"81,253.8",100.9,"80,046.4",99.4,"80,030.3",99.4,"76,858.7",95.5,"78,766.5",97.9,"75,200.4",93.4,"75,200.4",93.4,"75,200.4",93.4,"76,085.9",94.5,"76,633.3",95.2,"4,490.0",5.6,1.8,2.4,6.4,1.1,3.0,0.0,0.0,3.6,-2.8,-3.9,-7.1,3.1,0.0,0.0,2.2,1.6,-1.6,-1.7,-1.2,0.0,0.0,-1.5,0.0,-4.0,2.5,-4.5,0.0,0.0,1.2,0.7
AYI,"Acuity Brands, Inc.",NYSE,Industrials,"3,415.1",7.0,39.5,"5,468.0",0.1,-29.9,4.0,"3,373.2",7.2,5.5,6.7,AA,"3,650.1",92.1,"3,697.7",93.3,"3,830.9",96.6,"3,954.2",99.8,"4,285.6",108.1,"4,285.6",108.1,"4,285.6",108.1,"4,552.0",114.8,"4,383.1",110.6,"4,040.2",101.9,"3,719.5",93.8,"3,872.9",97.7,"3,872.9",97.7,"3,872.9",97.7,"3,873.3",97.7,"3,808.7",96.1,"3,787.7",95.6,"3,629.1",91.6,"3,586.7",90.5,"3,586.7",90.5,"3,586.7",90.5,"3,540.7",89.3,"3,588.7",90.5,"3,401.6",85.8,"3,441.6",86.8,"3,347.7",84.5,"3,347.7",84.5,"3,347.7",84.5,"3,541.1",89.3,"3,794.9",95.7,321.3,8.1,6.9,1.3,3.6,3.2,8.4,0.0,0.0,6.2,-3.7,-7.8,-7.9,4.1,0.0,0.0,0.0,-1.7,-0.6,-4.2,-1.2,0.0,0.0,-1.3,1.4,-5.2,1.2,-2.7,0.0,0.0,5.8,7.2
AZO,"AutoZone, Inc.",NYSE,Consumer Cyclicals,"26,800.2",-87.4,23.6,"28,106.6",-0.1,11.8,-0.9,"12,632.0",2.5,5.9,2.7,B,"26,574.7","1,138.2","26,289.6","1,126.0","26,860.9","1,150.5","26,495.3","1,134.8","26,942.0","1,153.9","26,942.0","1,153.9","26,942.0","1,153.9","26,705.4","1,143.8","26,727.9","1,144.8","26,310.4","1,126.9","25,582.4","1,095.7","25,694.7","1,100.5","25,694.7","1,100.5","25,694.7","1,100.5","26,131.2","1,118.7","26,622.7","1,139.7","26,801.6","1,147.4","26,631.1","1,140.1","26,410.1","1,130.6","26,410.1","1,130.6","26,410.1","1,130.6","26,622.2","1,139.7","26,513.4","1,135.0","25,700.2","1,100.2","25,772.4","1,103.3","25,810.5","1,104.9","25,810.5","1,104.9","25,810.5","1,104.9","26,347.5","1,127.9","26,352.2","1,128.1",441.6,19.0,-0.8,-1.1,2.2,-1.4,1.7,0.0,0.0,-0.9,0.1,-1.6,-2.8,0.4,0.0,0.0,1.6,1.9,0.7,-0.6,-0.8,0.0,0.0,0.8,-0.4,-3.1,0.3,0.1,0.0,0.0,2.1,0.0
AZZ,AZZ Inc.,NYSE,Industrials,828.2,9.7,26.2,"1,201.7",0.2,-23.1,8.3,986.0,4.1,4.1,5.3,B,829.2,31.7,852.3,32.6,879.7,33.6,927.6,35.5,981.7,37.5,981.7,37.5,981.7,37.5,994.3,38.0,968.9,37.0,923.4,35.3,833.9,31.9,845.2,32.3,845.2,32.3,845.2,32.3,848.9,32.5,887.6,33.9,852.0,32.6,857.8,32.8,864.0,33.0,864.0,33.0,864.0,33.0,883.1,33.8,894.9,34.2,855.9,32.7,875.8,33.5,859.8,32.9,859.8,32.9,859.8,32.9,891.8,34.1,897.8,34.3,48.9,1.9,0.1,2.8,3.2,5.4,5.8,0.0,0.0,1.3,-2.6,-4.7,-9.7,1.3,0.0,0.0,0.4,4.6,-4.0,0.7,0.7,0.0,0.0,2.2,1.3,-4.4,2.3,-1.8,0.0,0.0,3.7,0.7
B,Barnes Group Inc.,NYSE,Industrials,"1,905.7",-4.8,50.8,"3,142.2",-0.1,-25.7,2.6,"1,309.8",3.3,6.7,6.9,A,"1,944.1",38.5,"1,958.7",38.8,"2,071.2",41.1,"2,154.9",42.7,"2,224.0",44.1,"2,224.0",44.1,"2,224.0",44.1,"2,257.8",44.8,"2,216.9",44.0,"2,167.0",43.0,"1,901.2",37.7,"1,993.0",39.5,"1,993.0",39.5,"1,993.0",39.5,"1,996.5",39.6,"2,060.1",40.8,"1,994.5",39.5,"1,981.4",39.3,"1,960.7",38.9,"1,960.7",38.9,"1,960.7",38.9,"1,946.1",38.6,"1,970.3",39.1,"1,887.6",37.4,"1,866.4",37.0,"1,879.0",37.3,"1,879.0",37.3,"1,879.0",37.3,"1,989.5",39.4,"1,995.5",39.6,119.4,2.4,2.0,0.8,5.7,4.0,3.2,0.0,0.0,1.5,-1.8,-2.3,-12.3,4.8,0.0,0.0,0.2,3.2,-3.2,-0.7,-1.0,0.0,0.0,-0.7,1.2,-4.2,-1.1,0.7,0.0,0.0,5.9,0.3
BA,Boeing Company,NYSE,Industrials,"82,306.9",-35.6,562.9,"183,334.8",-0.1,-55.5,21.1,"66,613.0",4.9,5.1,1.9,BB,"85,433.2",151.4,"86,516.7",153.3,"97,718.6",173.2,"104,005.2",184.3,"115,929.4",205.4,"115,929.4",205.4,"115,929.4",205.4,"130,077.0",230.5,"122,311.9",216.7,"114,789.4",203.4,"95,935.3",170.0,"106,945.3",189.5,"106,945.3",189.5,"106,945.3",189.5,"107,752.3",190.9,"111,606.6",197.8,"108,655.2",192.5,"108,514.1",192.3,"105,540.1",187.0,"105,540.1",187.0,"105,540.1",187.0,"106,386.6",188.5,"106,025.5",187.9,"99,710.7",176.7,"98,689.2",174.9,"95,941.0",170.0,"95,941.0",170.0,"95,941.0",170.0,"109,755.6",194.5,"103,440.8",183.3,"9,578.6",17.0,3.8,1.3,12.9,6.4,11.5,0.0,0.0,12.2,-6.0,-6.2,-16.4,11.5,0.0,0.0,0.8,3.6,-2.6,-0.1,-2.7,0.0,0.0,0.8,-0.3,-6.0,-1.0,-2.8,0.0,0.0,14.4,-5.8
BAC,Bank of America Corp,NYSE,Finance,"209,255.8",19.3,"8,836.1","316,807.7",0.5,-6.7,-2.8,"107,611.0",6.3,4.4,4.5,BB,"213,506.8",24.6,"215,502.2",24.8,"225,479.1",26.0,"232,332.9",26.8,"243,871.4",28.1,"243,871.4",28.1,"243,871.4",28.1,"247,602.0",28.5,"244,825.8",28.2,"230,771.3",26.6,"207,607.4",23.9,"214,981.7",24.8,"214,981.7",24.8,"214,981.7",24.8,"218,191.6",25.2,"223,830.8",25.8,"216,890.3",25.0,"217,237.3",25.0,"219,059.2",25.3,"219,059.2",25.3,"219,059.2",25.3,"213,593.6",24.6,"215,068.4",24.8,"206,566.3",23.8,"214,461.1",24.7,"200,840.4",23.2,"200,840.4",23.2,"200,840.4",23.2,"202,922.5",23.4,"206,045.8",23.8,"13,865.3",1.6,2.0,0.9,4.6,3.0,5.0,0.0,0.0,1.5,-1.1,-5.7,-10.0,3.6,0.0,0.0,1.5,2.6,-3.1,0.2,0.8,0.0,0.0,-2.5,0.7,-4.0,3.8,-6.4,0.0,0.0,1.0,1.5
BANC,Banc of California Incorporated,NYSE,Finance,549.2,13.3,50.9,874.2,0.8,-15.4,0.6,303.7,0.9,7.1,3.3,B,537.5,10.8,538.5,10.8,566.4,11.4,610.6,12.3,635.4,12.8,635.4,12.8,635.4,12.8,650.8,13.1,654.3,13.2,600.6,12.1,521.6,10.5,533.1,10.7,533.1,10.7,533.1,10.7,533.1,10.7,553.9,11.2,528.6,10.6,552.4,11.1,542.0,10.9,542.0,10.9,542.0,10.9,539.0,10.9,532.1,10.7,502.3,10.1,526.6,10.6,475.4,9.6,475.4,9.6,475.4,9.6,518.7,10.4,538.0,10.8,50.3,1.0,-1.2,0.2,5.2,7.8,4.1,0.0,0.0,2.4,0.5,-8.2,-13.2,2.2,0.0,0.0,0.0,3.9,-4.6,4.5,-1.9,0.0,0.0,-0.5,-1.3,-5.6,4.8,-9.7,0.0,0.0,9.1,3.7
BANF,BancFirst Corporation,NASDAQ,Finance,"1,244.5",25.5,32.7,"2,039.7",0.4,-24.6,9.3,476.4,1.3,6.2,4.4,BBB,"1,221.7",37.4,"1,236.7",37.9,"1,305.9",40.0,"1,322.5",40.5,"1,417.9",43.4,"1,417.9",43.4,"1,417.9",43.4,"1,435.2",44.0,"1,412.0",43.3,"1,335.3",40.9,"1,217.7",37.3,"1,259.2",38.6,"1,259.2",38.6,"1,259.2",38.6,"1,289.9",39.5,"1,351.3",41.4,"1,296.7",39.7,"1,325.5",40.6,"1,297.7",39.8,"1,297.7",39.8,"1,297.7",39.8,"1,298.0",39.8,"1,286.9",39.4,"1,211.5",37.1,"1,269.6",38.9,"1,213.5",37.2,"1,213.5",37.2,"1,213.5",37.2,"1,274.7",39.0,"1,324.5",40.6,67.5,2.1,-1.8,1.2,5.6,1.3,7.2,0.0,0.0,1.2,-1.6,-5.4,-8.8,3.4,0.0,0.0,2.4,4.8,-4.0,2.2,-2.1,0.0,0.0,0.0,-0.9,-5.9,4.8,-4.4,0.0,0.0,5.0,3.9
BANR,Banner Corporation,NASDAQ,Finance,"1,320.4",33.3,35.8,"2,022.6",0.6,-20.3,1.6,613.9,1.3,7.4,4.1,BBB,"1,315.2",37.4,"1,301.5",37.0,"1,373.2",39.1,"1,395.0",39.7,"1,521.5",43.3,"1,521.5",43.3,"1,521.5",43.3,"1,545.4",44.0,"1,522.4",43.3,"1,434.7",40.8,"1,279.0",36.4,"1,326.1",37.7,"1,326.1",37.7,"1,326.1",37.7,"1,344.7",38.3,"1,404.5",40.0,"1,344.0",38.2,"1,356.3",38.6,"1,338.4",38.1,"1,338.4",38.1,"1,338.4",38.1,"1,332.7",37.9,"1,280.4",36.4,"1,205.1",34.3,"1,265.2",36.0,"1,223.8",34.8,"1,223.8",34.8,"1,223.8",34.8,"1,312.4",37.3,"1,335.9",38.0,95.1,2.7,-0.4,-1.0,5.5,1.6,9.1,0.0,0.0,1.6,-1.5,-5.8,-10.9,3.7,0.0,0.0,1.4,4.4,-4.3,0.9,-1.3,0.0,0.0,-0.4,-3.9,-5.9,5.0,-3.3,0.0,0.0,7.2,1.8
BAX,Baxter International Inc.,NYSE,Healthcare,"45,800.4",6.7,506.2,"42,692.7",0.1,23.8,-4.5,"11,410.0",10.0,4.4,4.8,BB,"45,993.7",90.4,"46,293.9",91.0,"46,039.5",90.5,"45,098.2",88.6,"45,383.1",89.2,"45,383.1",89.2,"45,383.1",89.2,"45,174.5",88.8,"44,273.8",87.0,"44,187.3",86.8,"42,523.4",83.6,"42,727.0",84.0,"42,727.0",84.0,"42,727.0",84.0,"42,630.3",83.8,"43,246.0",85.0,"43,302.0",85.1,"42,665.9",83.9,"42,991.6",84.5,"42,991.6",84.5,"42,991.6",84.5,"42,721.9",84.0,"42,482.7",83.5,"41,963.7",82.5,"43,419.0",85.3,"42,900.0",84.3,"42,900.0",84.3,"42,900.0",84.3,"42,859.3",84.2,"43,810.8",86.1,"1,274.9",2.5,0.4,0.7,-0.5,-2.0,0.6,0.0,0.0,-0.5,-2.0,-0.2,-3.8,0.5,0.0,0.0,-0.2,1.4,0.1,-1.5,0.8,0.0,0.0,-0.6,-0.6,-1.2,3.5,-1.2,0.0,0.0,-0.1,2.2
BBBY,Bed Bath & Beyond Inc.,NASDAQ,Consumer Cyclicals,920.0,13.4,126.8,"2,189.6",0.8,-37.4,41.3,"9,861.6",5.3,6.3,2.4,B,949.1,7.5,955.5,7.6,"1,022.5",8.1,"1,104.8",8.7,"1,179.5",9.3,"1,179.5",9.3,"1,179.5",9.3,"1,242.7",9.9,"1,145.7",9.1,"1,041.0",8.3,940.2,7.5,"1,020.9",8.1,"1,020.9",8.1,"1,020.9",8.1,"1,054.9",8.4,"1,215.0",9.6,"1,225.1",9.7,"1,272.9",10.1,"1,240.2",9.8,"1,240.2",9.8,"1,240.2",9.8,"1,256.6",10.0,"1,290.6",10.2,"1,178.4",9.4,"1,194.2",9.5,"1,266.6",10.1,"1,266.6",10.1,"1,266.6",10.1,"1,363.7",10.8,"1,336.0",10.6,120.5,1.0,3.2,0.7,7.0,8.0,6.8,0.0,0.0,5.8,-7.8,-9.1,-9.7,8.6,0.0,0.0,3.3,15.2,0.8,3.9,-2.6,0.0,0.0,1.3,2.7,-8.7,1.3,6.1,0.0,0.0,7.7,-2.0
BBY,"Best Buy Co., Inc.",NYSE,Consumer Cyclicals,"20,171.4",7.8,257.7,"22,720.7",0.1,27.9,13.3,"43,432.0",4.3,9.1,8.0,AAA,"20,019.0",77.5,"20,801.6",80.5,"21,238.2",82.2,"20,644.1",79.9,"21,318.3",82.5,"21,318.3",82.5,"21,318.3",82.5,"21,615.3",83.7,"21,083.2",81.6,"21,103.9",81.7,"19,954.4",77.3,"20,086.1",77.8,"20,086.1",77.8,"20,086.1",77.8,"20,667.3",80.0,"21,561.1",83.5,"21,501.6",83.2,"21,258.8",82.3,"20,974.7",81.2,"20,974.7",81.2,"20,974.7",81.2,"21,899.4",84.8,"22,173.3",85.8,"21,651.5",83.8,"21,881.4",84.7,"21,904.6",84.8,"21,904.6",84.8,"21,904.6",84.8,"22,299.8",86.3,"22,542.6",87.3,710.1,2.7,-0.8,3.9,2.1,-2.8,3.3,0.0,0.0,1.4,-2.5,0.1,-5.4,0.7,0.0,0.0,2.9,4.3,-0.3,-1.1,-1.3,0.0,0.0,4.4,1.3,-2.4,1.1,0.1,0.0,0.0,1.8,1.1
BC,Brunswick Corporation,NYSE,Consumer Cyclicals,"4,352.9",3.8,79.6,"4,772.5",0.1,34.9,12.4,"3,847.5",4.1,6.3,4.6,BB,"4,504.8",56.9,"4,551.5",57.5,"4,903.6",62.0,"5,026.2",63.5,"4,871.1",61.6,"4,871.1",61.6,"4,871.1",61.6,"5,004.9",63.3,"4,955.8",62.6,"4,714.5",59.6,"4,351.3",55.0,"4,509.5",57.0,"4,509.5",57.0,"4,509.5",57.0,"4,591.8",58.0,"4,775.4",60.4,"4,818.1",60.9,"4,746.1",60.0,"4,754.0",60.1,"4,754.0",60.1,"4,754.0",60.1,"4,978.0",62.9,"5,037.3",63.7,"4,917.0",62.1,"5,061.8",64.0,"4,934.5",62.4,"4,934.5",62.4,"4,934.5",62.4,"5,016.7",63.4,"5,065.0",64.0,198.9,2.5,3.5,1.0,7.7,2.5,-3.1,0.0,0.0,2.7,-1.0,-4.9,-7.7,3.6,0.0,0.0,1.8,4.0,0.9,-1.5,0.2,0.0,0.0,4.7,1.2,-2.4,2.9,-2.5,0.0,0.0,1.7,1.0
BCC,Boise Cascade Co.,NYSE,Industrials,"1,333.9",16.0,39.0,"1,423.8",0.4,59.5,10.8,"4,784.5",7.6,7.9,5.1,AAA,"1,330.7",34.0,"1,376.6",35.1,"1,423.2",36.3,"1,414.6",36.1,"1,487.5",38.0,"1,487.5",38.0,"1,487.5",38.0,"1,483.6",37.9,"1,449.1",37.0,"1,401.3",35.8,"1,264.1",32.3,"1,281.7",32.7,"1,281.7",32.7,"1,281.7",32.7,"1,337.4",34.1,"1,381.3",35.2,"1,360.1",34.7,"1,358.2",34.7,"1,350.7",34.5,"1,350.7",34.5,"1,350.7",34.5,"1,404.0",35.8,"1,408.0",35.9,"1,381.3",35.2,"1,372.7",35.0,"1,364.4",34.8,"1,364.4",34.8,"1,364.4",34.8,"1,448.7",37.0,"1,474.2",37.6,64.1,1.6,-0.2,3.4,3.4,-0.6,5.2,0.0,0.0,-0.3,-2.3,-3.3,-9.8,1.4,0.0,0.0,4.3,3.3,-1.5,-0.1,-0.5,0.0,0.0,3.9,0.3,-1.9,-0.6,-0.6,0.0,0.0,6.2,1.8
BCEI,Bonanza Creek Energy Inc,NYSE,Energy,351.1,45.4,20.6,481.6,1.9,-13.5,-21.0,251.4,1.2,6.9,3.6,B,389.5,18.8,392.4,18.9,390.7,18.8,393.4,18.9,405.1,19.5,405.1,19.5,405.1,19.5,453.9,21.9,428.5,20.6,427.5,20.6,398.6,19.2,403.6,19.4,403.6,19.4,403.6,19.4,405.5,19.5,392.4,18.9,372.5,17.9,364.6,17.6,353.8,17.0,353.8,17.0,353.8,17.0,343.4,16.5,339.0,16.3,319.7,15.4,320.3,15.4,291.9,14.1,291.9,14.1,291.9,14.1,308.5,14.9,307.9,14.8,45.0,2.2,10.9,0.7,-0.4,0.7,3.0,0.0,0.0,12.1,-5.6,-0.2,-6.8,1.3,0.0,0.0,0.5,-3.2,-5.1,-2.1,-3.0,0.0,0.0,-2.9,-1.3,-5.7,0.2,-8.9,0.0,0.0,5.7,-0.2
BCO,Brink's Company,NYSE,Business Services,"2,024.5",-17.3,50.1,"4,536.3",-0.2,-47.1,9.3,"3,563.0",8.0,5.3,3.7,BB,"2,101.2",41.6,"2,139.6",42.4,"2,276.4",45.1,"2,364.8",46.8,"2,579.8",51.1,"2,579.8",51.1,"2,579.8",51.1,"2,727.8",54.0,"2,628.3",52.1,"2,515.2",49.8,"2,320.3",46.0,"2,403.6",47.6,"2,403.6",47.6,"2,403.6",47.6,"2,419.8",47.9,"2,451.1",48.6,"2,375.9",47.1,"2,362.2",46.8,"2,220.4",44.0,"2,220.4",44.0,"2,220.4",44.0,"2,198.2",43.5,"2,282.0",45.2,"2,173.4",43.1,"2,217.8",43.9,"2,215.8",43.9,"2,215.8",43.9,"2,215.8",43.9,"2,313.3",45.8,"2,297.6",45.5,158.4,3.1,3.8,1.8,6.4,3.9,9.1,0.0,0.0,5.7,-3.6,-4.3,-7.7,3.6,0.0,0.0,0.7,1.3,-3.1,-0.6,-6.0,0.0,0.0,-1.0,3.8,-4.8,2.0,-0.1,0.0,0.0,4.4,-0.7
BCOR,"Blucora, Inc.",NASDAQ,Finance,581.4,-6.5,47.8,"1,248.3",-0.2,-60.8,-8.5,722.9,6.7,6.8,2.8,B,597.2,12.5,598.1,12.5,630.2,13.2,651.2,13.6,704.8,14.7,704.8,14.7,704.8,14.7,718.2,15.0,740.7,15.5,685.2,14.3,598.1,12.5,621.3,13.0,621.3,13.0,621.3,13.0,630.7,13.2,624.9,13.1,596.2,12.5,576.8,12.1,558.9,11.7,558.9,11.7,558.9,11.7,559.4,11.7,570.8,11.9,532.1,11.1,534.7,11.2,498.1,10.4,498.1,10.4,498.1,10.4,524.4,11.0,546.4,11.4,68.7,1.4,2.7,0.2,5.4,3.3,8.2,0.0,0.0,1.9,3.1,-7.5,-12.7,3.9,0.0,0.0,1.5,-0.9,-4.6,-3.3,-3.1,0.0,0.0,0.1,2.1,-6.8,0.5,-6.8,0.0,0.0,5.3,4.2
BCPC,Balchem Corporation,NASDAQ,Non-Energy Materials,"3,252.7",2.4,32.2,"3,269.3",0.0,11.6,-3.7,672.9,4.3,7.0,3.4,BBB,"3,184.2",98.5,"3,198.4",99.0,"3,248.5",100.5,"3,302.8",102.2,"3,299.5",102.1,"3,299.5",102.1,"3,299.5",102.1,"3,313.8",102.5,"3,216.8",99.5,"3,153.5",97.6,"2,915.6",90.2,"2,939.5",91.0,"2,939.5",91.0,"2,939.5",91.0,"3,022.3",93.5,"3,044.2",94.2,"3,010.3",93.2,"2,990.0",92.5,"2,930.5",90.7,"2,930.5",90.7,"2,930.5",90.7,"3,011.3",93.2,"3,038.1",94.0,"2,927.9",90.6,"2,948.6",91.2,"2,822.6",87.3,"2,822.6",87.3,"2,822.6",87.3,"3,048.4",94.3,"3,065.6",94.9,158.0,4.9,-2.1,0.4,1.6,1.7,-0.1,0.0,0.0,0.4,-2.9,-2.0,-7.5,0.8,0.0,0.0,2.8,0.7,-1.1,-0.7,-2.0,0.0,0.0,2.8,0.9,-3.6,0.7,-4.3,0.0,0.0,8.0,0.6
BDC,Belden Inc.,NYSE,Technology,"1,532.3",-13.7,45.5,"2,500.2",-0.2,-33.1,-5.7,"1,794.9",3.8,6.0,3.9,BB,"1,556.2",34.6,"1,573.7",35.0,"1,647.1",36.6,"1,668.3",37.1,"1,756.0",39.0,"1,756.0",39.0,"1,756.0",39.0,"1,834.4",40.8,"1,749.3",38.9,"1,684.9",37.4,"1,467.5",32.6,"1,525.6",33.9,"1,525.6",33.9,"1,525.6",33.9,"1,557.1",34.6,"1,570.6",35.3,"1,538.1",34.6,"1,494.5",33.6,"1,484.7",33.4,"1,484.7",33.4,"1,484.7",33.4,"1,500.2",33.7,"1,522.1",34.2,"1,389.4",31.2,"1,404.1",31.5,"1,330.2",29.9,"1,330.2",29.9,"1,330.2",29.9,"1,421.4",31.9,"1,449.0",32.6,136.0,2.9,1.6,1.1,4.7,1.3,5.3,0.0,0.0,4.5,-4.6,-3.7,-12.9,4.0,0.0,0.0,2.1,2.0,-2.1,-2.8,-0.7,0.0,0.0,1.0,1.5,-8.7,1.1,-5.3,0.0,0.0,6.9,1.9
BDN,Brandywine Realty Trust,NYSE,Finance,"1,645.3",9.0,176.5,"2,775.1",0.6,-31.1,9.2,567.1,6.8,4.9,5.5,A,"1,699.8",10.0,"1,744.2",10.2,"1,870.3",11.0,"1,895.9",11.1,"1,955.6",11.5,"1,955.6",11.5,"1,955.6",11.5,"2,080.0",12.2,"2,042.5",12.0,"1,919.8",11.3,"1,747.6",10.3,"1,832.8",10.8,"1,832.8",10.8,"1,832.8",10.8,"1,824.3",10.7,"1,911.3",11.2,"1,829.4",10.7,"1,786.8",10.5,"1,766.3",10.4,"1,766.3",10.4,"1,766.3",10.4,"1,809.0",10.6,"1,771.4",10.4,"1,681.1",9.9,"1,846.5",10.8,"1,846.5",10.8,"1,846.5",10.8,"1,846.5",10.8,"1,919.8",11.3,"1,856.7",10.9,92.3,0.5,3.3,2.6,7.2,1.4,3.1,0.0,0.0,6.4,-1.8,-6.0,-9.0,4.9,0.0,0.0,-0.5,4.8,-4.3,-2.3,-1.1,0.0,0.0,2.4,-2.1,-5.1,9.8,0.0,0.0,0.0,4.0,-3.3
BDX,"Becton, Dickinson and Company",NYSE,Healthcare,"71,555.5",-62.5,271.2,"73,557.0",-0.2,7.1,-2.0,"16,917.0",10.0,5.7,4.9,A,"70,952.7",244.9,"70,851.3",244.5,"70,428.2",243.0,"70,576.0",243.6,"70,129.8",242.0,"70,129.8",242.0,"70,129.8",242.0,"71,645.3",247.2,"68,759.1",237.3,"68,718.5",237.1,"66,704.6",230.2,"66,904.5",230.9,"66,904.5",230.9,"66,904.5",230.9,"67,852.1",234.2,"67,031.5",236.5,"67,261.2",237.3,"66,966.3",236.2,"67,351.9",237.6,"67,351.9",237.6,"67,351.9",237.6,"66,671.5",235.2,"67,419.9",237.8,"65,996.8",232.8,"64,899.8",228.9,"66,212.3",233.6,"66,212.3",233.6,"66,212.3",233.6,"66,042.2",233.0,"69,356.9",239.3,"1,833.3",4.9,-0.8,-0.1,-0.6,0.2,-0.6,0.0,0.0,2.2,-4.0,-0.1,-2.9,0.3,0.0,0.0,1.4,1.0,0.3,-0.4,0.6,0.0,0.0,-1.0,1.1,-2.1,-1.7,2.0,0.0,0.0,-0.3,2.7
BEAT,"BioTelemetry, Inc.",NASDAQ,Healthcare,"1,611.0",-1.9,34.0,"1,573.8",0.0,-1.4,-4.4,435.5,5.8,4.2,6.2,AA,"1,614.4",47.3,"1,626.0",47.6,"1,670.7",48.9,"1,665.6",48.8,"1,714.1",50.2,"1,714.1",50.2,"1,714.1",50.2,"1,725.3",50.5,"1,709.6",50.1,"1,661.1",48.7,"1,536.5",45.0,"1,582.3",46.3,"1,582.3",46.3,"1,582.3",46.3,"1,579.9",46.3,"1,587.4",46.5,"1,598.5",46.8,"1,597.3",46.8,"1,604.8",47.0,"1,604.8",47.0,"1,604.8",47.0,"1,598.3",46.8,"1,651.6",48.4,"1,493.8",43.8,"1,534.8",45.0,"1,457.3",42.7,"1,457.3",42.7,"1,457.3",42.7,"1,516.0",44.4,"1,543.0",45.2,77.9,2.3,0.2,0.7,2.8,-0.3,2.9,0.0,0.0,0.7,-0.9,-2.8,-7.5,3.0,0.0,0.0,-0.2,0.5,0.7,-0.1,0.5,0.0,0.0,-0.4,3.3,-9.6,2.7,-5.1,0.0,0.0,4.0,1.8
BELFB,Bel Fuse Inc. Class B,NASDAQ,Technology,117.6,6.2,12.0,242.4,0.3,-44.2,14.4,464.8,#N/A,#N/A,#N/A,@NA,118.1,9.4,117.6,9.3,122.3,9.8,124.9,10.2,163.4,13.5,163.4,13.5,163.4,13.5,156.0,13.0,160.6,13.3,141.1,11.4,112.3,8.9,117.3,9.5,117.3,9.5,117.3,9.5,122.1,10.0,125.0,10.3,127.6,10.4,122.8,10.0,120.5,9.7,120.5,9.7,120.5,9.7,121.1,9.8,117.6,9.4,108.3,8.7,113.4,9.3,119.3,9.7,119.3,9.7,119.3,9.7,126.9,10.3,130.1,10.7,16.4,1.4,0.1,-0.7,5.2,3.8,32.9,0.0,0.0,-4.0,2.3,-14.0,-21.8,7.1,0.0,0.0,4.8,3.1,0.8,-3.7,-2.7,0.0,0.0,0.6,-3.7,-7.5,6.5,4.3,0.0,0.0,6.5,3.9
