Symbol,Name,Stock Exchange,Company Main Business,Size,Book Value Per Shr Tangble,Common Shares Outstdg,MktVal Co,Book to Market Ratio,Momentum,Monthly Return,Sales,MSCI ESG Rtg Score Environmental,MSCI ESG Rtg Score Governance,MSCI ESG Rtg Score Social,MSCI ESG Rtg Overall Company Rating,1 MktVal Co,1 Closing Price,2 MktVal Co,2 Closing Price,3 MktVal Co,3 Closing Price,4 MktVal Co,4 Closing Price,5 MktVal Co,5 Closing Price,6 MktVal Co,6 Closing Price,7 MktVal Co,7 Closing Price,8 MktVal Co,8 Closing Price,9 MktVal Co,9 Closing Price,10 MktVal Co,10 Closing Price,11 MktVal Co,11 Closing Price,12 MktVal Co,12 Closing Price,13 MktVal Co,13 Closing Price,14 MktVal Co,14 Closing Price,15 MktVal Co,15 Closing Price,16 MktVal Co,16 Closing Price,17 MktVal Co,17 Closing Price,18 MktVal Co,18 Closing Price,19 MktVal Co,19 Closing Price,20 MktVal Co,20 Closing Price,21 MktVal Co,21 Closing Price,22 MktVal Co,22 Closing Price,23 MktVal Co,23 Closing Price,24 MktVal Co,24 Closing Price,25 MktVal Co,25 Closing Price,26 MktVal Co,26 Closing Price,27 MktVal Co,27 Closing Price,28 MktVal Co,28 Closing Price,29 MktVal Co,29 Closing Price,30 MktVal Co,30 Closing Price,STD MktVal,STD Closing Price,1 Price Chg (LOCAL),2 Price Chg (LOCAL),3 Price Chg (LOCAL),4 Price Chg (LOCAL),5 Price Chg (LOCAL),6 Price Chg (LOCAL),7 Price Chg (LOCAL),8 Price Chg (LOCAL),9 Price Chg (LOCAL),10 Price Chg (LOCAL),11 Price Chg (LOCAL),12 Price Chg (LOCAL),13 Price Chg (LOCAL),14 Price Chg (LOCAL),15 Price Chg (LOCAL),16 Price Chg (LOCAL),17 Price Chg (LOCAL),18 Price Chg (LOCAL),19 Price Chg (LOCAL),20 Price Chg (LOCAL),21 Price Chg (LOCAL),22 Price Chg (LOCAL),23 Price Chg (LOCAL),24 Price Chg (LOCAL),25 Price Chg (LOCAL),26 Price Chg (LOCAL),27 Price Chg (LOCAL),28 Price Chg (LOCAL),29 Price Chg (LOCAL),30 Price Chg (LOCAL)
CBOE,Cboe Global Markets Inc,CBOE BZX,Finance,"9,856.3",-8.5,110.7,"13,293.2",-0.1,-1.2,12.7,"3,064.2",9.0,5.9,1.7,BB,"9,738.2",88.2,"10,200.9",92.4,"9,897.2",89.6,"9,897.2",89.6,"9,897.2",89.6,"10,411.3",94.9,"10,258.8",93.5,"10,500.2",95.7,"10,250.0",93.4,"10,250.0",93.4,"10,250.0",93.4,"10,250.0",93.4,"10,238.0",93.3,"11,028.0",100.5,"10,762.4",98.1,"10,746.0",97.9,"11,191.4",102.0,"11,191.4",102.0,"11,191.4",102.0,"11,296.8",103.0,"11,014.8",100.4,"10,993.9",100.2,"10,867.2",99.0,"10,590.2",96.5,"10,590.2",96.5,"10,590.2",96.5,"10,658.2",97.1,"10,807.4",98.5,"10,897.4",99.3,"10,904.0",99.4,437.3,4.1,-1.2,4.8,-3.0,0.0,0.0,5.9,-1.5,2.4,-2.4,0.0,0.0,0.0,-0.1,7.7,-2.4,-0.2,4.1,0.0,0.0,0.9,-2.5,-0.2,-1.2,-2.5,0.0,0.0,0.6,1.4,0.8,0.1
CBRE,"CBRE Group, Inc. Class A",NYSE,Finance,"12,625.0",3.3,334.8,"20,517.0",0.1,-5.2,20.1,"24,315.1",5.2,7.7,6.6,AA,"11,965.4",35.7,"12,328.3",36.7,"11,934.9",35.5,"11,934.9",35.5,"11,934.9",35.5,"13,373.8",39.8,"14,137.0",42.1,"15,216.2",45.3,"15,333.9",45.6,"15,333.9",45.6,"15,333.9",45.6,"15,333.9",45.6,"14,611.0",43.5,"14,745.5",43.9,"14,419.4",42.9,"14,301.7",42.5,"14,960.7",44.5,"14,960.7",44.5,"14,960.7",44.5,"14,106.7",42.0,"13,437.7",40.0,"13,370.5",39.8,"13,444.4",40.0,"13,444.4",40.0,"13,444.4",40.0,"13,444.4",40.0,"13,915.1",41.4,"14,086.6",41.9,"15,101.9",44.9,"14,432.9",42.9,"1,115.1",3.3,-5.2,2.6,-3.2,0.0,0.0,12.1,5.7,7.6,0.8,0.0,0.0,0.0,-4.7,0.9,-2.2,-0.8,4.6,0.0,0.0,-5.7,-4.7,-0.5,0.6,0.0,0.0,0.0,3.5,1.2,7.2,-4.4
CBRL,"Cracker Barrel Old Country Store, Inc.",NASDAQ,Consumer Services,"1,992.6",25.7,24.0,"3,699.0",0.2,-11.8,32.8,"2,522.8",6.2,4.5,4.1,B,"1,756.5",73.4,"1,684.2",70.3,"1,674.6",69.9,"1,674.6",69.9,"1,674.6",69.9,"1,863.3",77.8,"1,847.7",77.2,"1,961.0",81.9,"2,124.0",88.7,"2,124.0",88.7,"2,124.0",88.7,"2,124.0",88.7,"2,086.9",87.2,"2,100.5",87.7,"2,118.7",88.5,"2,092.6",87.4,"2,195.1",91.7,"2,195.1",91.7,"2,195.1",91.7,"2,070.4",86.5,"1,965.3",82.1,"2,164.5",90.4,"2,115.6",88.4,"2,121.1",88.6,"2,121.1",88.6,"2,121.1",88.6,"2,265.5",94.6,"2,325.6",97.1,"2,439.1",101.9,"2,332.1",97.4,204.7,8.5,-11.8,-4.1,-0.6,0.0,0.0,11.3,-0.8,6.1,8.3,0.0,0.0,0.0,-1.7,0.7,0.9,-1.2,4.9,0.0,0.0,-5.7,-5.1,10.1,-2.3,0.3,0.0,0.0,6.8,2.7,4.9,-4.4
CBSH,"Commerce Bancshares, Inc.",NASDAQ,Finance,"5,655.2",25.4,112.3,"7,655.5",0.4,-1.6,23.5,"1,398.4",2.1,6.4,4.5,BBB,"5,564.2",49.5,"5,793.3",51.6,"5,488.9",48.9,"5,488.9",48.9,"5,488.9",48.9,"5,885.4",52.4,"6,089.8",54.2,"6,258.3",55.7,"6,668.3",59.4,"6,668.3",59.4,"6,668.3",59.4,"6,668.3",59.4,"6,202.1",55.2,"6,301.0",56.1,"6,110.0",54.4,"6,080.8",54.1,"6,438.0",57.3,"6,438.0",57.3,"6,438.0",57.3,"6,339.2",56.4,"6,225.7",55.4,"6,155.0",54.8,"6,238.1",55.5,"6,205.5",55.3,"6,205.5",55.3,"6,205.5",55.3,"6,458.2",57.5,"6,654.8",59.3,"7,090.6",63.1,"6,872.7",61.2,405.1,3.6,-1.6,4.1,-5.3,0.0,0.0,7.2,3.5,2.8,6.6,0.0,0.0,0.0,-7.0,1.6,-3.0,-0.5,5.9,0.0,0.0,-1.5,-1.8,-1.1,1.4,-0.5,0.0,0.0,4.1,3.0,6.5,-3.1
CBT,Cabot Corporation,NYSE,Non-Energy Materials,"1,480.5",14.8,56.7,"2,707.6",0.3,1.4,27.9,"2,782.0",2.9,6.9,0.0,B,"1,501.5",26.5,"1,471.4",26.0,"1,472.0",26.0,"1,472.0",26.0,"1,472.0",26.0,"1,583.1",27.9,"1,579.7",27.9,"1,656.8",29.2,"1,736.1",30.6,"1,736.1",30.6,"1,736.1",30.6,"1,736.1",30.6,"1,713.4",30.2,"1,729.9",30.5,"1,649.4",29.1,"1,602.9",28.3,"1,689.6",29.8,"1,689.6",29.8,"1,689.6",29.8,"1,651.1",29.1,"1,613.7",28.5,"1,657.9",29.3,"1,697.0",29.9,"1,715.7",30.3,"1,715.7",30.3,"1,715.7",30.3,"1,822.3",32.2,"1,868.2",33.0,"1,981.5",35.0,"1,920.9",33.9,126.3,2.2,1.4,-2.0,0.0,0.0,0.0,7.5,-0.2,4.9,4.8,0.0,0.0,0.0,-1.3,1.0,-4.7,-2.8,5.4,0.0,0.0,-2.3,-2.3,2.7,2.4,1.1,0.0,0.0,6.2,2.5,6.1,-3.1
CBU,"Community Bank System, Inc.",NYSE,Finance,"3,047.3",19.7,51.8,"3,667.7",0.3,0.1,6.2,618.7,2.3,7.4,3.6,BB,"3,050.4",58.9,"3,186.2",61.5,"3,097.3",59.6,"3,097.3",59.6,"3,097.3",59.6,"3,144.0",60.5,"3,141.9",60.5,"3,193.4",61.4,"3,383.6",65.1,"3,383.6",65.1,"3,383.6",65.1,"3,383.6",65.1,"3,166.9",60.9,"3,172.6",61.0,"3,085.3",59.4,"3,134.2",60.3,"3,208.5",61.7,"3,208.5",61.7,"3,208.5",61.7,"3,175.7",61.1,"3,101.4",59.7,"3,047.9",58.6,"3,088.4",59.4,"3,118.0",60.0,"3,118.0",60.0,"3,118.0",60.0,"3,229.3",62.1,"3,301.0",63.5,"3,455.4",66.5,"3,248.0",62.5,111.0,2.1,0.1,4.5,-3.1,0.0,0.0,1.5,-0.1,1.6,6.0,0.0,0.0,0.0,-6.4,0.2,-2.8,1.6,2.4,0.0,0.0,-1.0,-2.3,-1.7,1.3,1.0,0.0,0.0,3.6,2.2,4.7,-6.0
CC,Chemours Co.,NYSE,Non-Energy Materials,"1,454.7",3.1,163.6,"2,957.7",0.2,-15.0,55.6,"5,140.0",4.2,6.0,3.3,BB,"1,236.6",7.5,"1,232.7",7.5,"1,191.7",7.3,"1,191.7",7.3,"1,191.7",7.3,"1,370.6",8.4,"1,416.5",8.6,"1,562.6",9.5,"1,803.9",11.0,"1,803.9",11.0,"1,803.9",11.0,"1,803.9",11.0,"1,730.0",10.5,"1,753.0",10.7,"1,575.8",9.6,"1,528.2",9.3,"1,739.9",10.6,"1,739.9",10.6,"1,739.9",10.6,"1,708.7",10.4,"1,671.0",10.2,"1,669.3",10.2,"1,718.6",10.5,"1,762.9",10.7,"1,762.9",10.7,"1,762.9",10.7,"1,830.2",11.2,"1,856.4",11.3,"2,045.2",12.5,"1,925.4",11.7,236.5,1.4,-15.0,-0.4,-3.3,0.0,0.0,15.0,3.4,10.3,15.4,0.0,0.0,0.0,-4.1,1.3,-10.1,-3.0,13.9,0.0,0.0,-1.8,-2.2,-0.1,2.9,2.6,0.0,0.0,3.8,1.4,10.2,-5.9
CCI,Crown Castle International Corp,NYSE,Finance,"60,178.1",-10.6,416.0,"59,101.4",-0.1,-4.7,15.9,"5,655.0",7.5,4.2,6.7,BBB,"57,340.5",137.6,"60,999.6",146.4,"60,687.0",145.6,"60,687.0",145.6,"60,687.0",145.6,"61,991.4",148.8,"61,070.4",146.5,"65,579.6",157.4,"68,405.2",164.1,"68,405.2",164.1,"68,405.2",164.1,"68,405.2",164.1,"65,450.4",157.1,"69,088.7",165.8,"67,705.1",162.5,"67,430.0",161.8,"69,617.9",167.1,"69,617.9",167.1,"69,617.9",167.1,"67,688.4",162.4,"66,542.3",159.7,"68,000.9",163.2,"66,909.1",160.6,"67,350.8",161.6,"67,350.8",161.6,"67,350.8",161.6,"68,263.5",163.8,"67,204.9",161.3,"64,779.5",155.4,"66,442.3",159.4,"3,343.1",8.0,-4.7,6.4,-0.5,0.0,0.0,2.1,-1.5,7.4,4.3,0.0,0.0,0.0,-4.3,5.6,-2.0,-0.4,3.2,0.0,0.0,-2.8,-1.7,2.2,-1.6,0.7,0.0,0.0,1.4,-1.6,-3.6,2.6
CCL.U,Carnival Corporation,NYSE,Consumer Services,"6,951.4",30.9,684.3,"26,786.6",0.8,-33.2,80.7,"16,843.0",3.7,5.3,1.9,CCC,"4,644.8",8.8,"4,206.7",8.0,"4,481.2",8.5,"4,481.2",8.5,"4,481.2",8.5,"6,122.9",10.2,"6,776.5",11.3,"7,190.3",12.0,"7,448.2",12.4,"7,448.2",12.4,"7,448.2",12.4,"7,448.2",12.4,"6,896.5",11.5,"7,502.2",12.5,"7,424.2",12.4,"7,106.4",11.9,"7,532.1",12.6,"7,532.1",12.6,"7,532.1",12.6,"7,328.2",12.2,"7,100.4",11.8,"6,980.4",11.6,"7,298.3",12.2,"7,142.3",11.9,"7,142.3",11.9,"7,142.3",11.9,"7,784.0",13.0,"8,671.6",14.5,"10,008.9",16.7,"9,535.1",15.9,"1,370.9",2.0,-33.2,-9.4,6.5,0.0,0.0,20.3,10.7,6.1,3.6,0.0,0.0,0.0,-7.4,8.8,-1.0,-4.3,6.0,0.0,0.0,-2.7,-3.1,-1.7,4.6,-2.1,0.0,0.0,9.0,11.4,15.4,-4.7
CCMP,"CMC Materials, Inc.",NASDAQ,Non-Energy Materials,"3,336.0",-14.5,29.2,"4,200.3",-0.1,-10.8,20.3,"1,120.7",3.5,5.4,6.4,BB,"2,976.8",101.9,"3,020.6",103.4,"2,927.7",100.2,"2,927.7",100.2,"2,927.7",100.2,"3,381.6",115.7,"3,464.6",118.5,"3,535.9",121.0,"3,543.8",121.3,"3,543.8",121.3,"3,543.8",121.3,"3,543.8",121.3,"3,468.1",118.7,"3,689.3",126.2,"3,261.7",111.6,"3,288.6",112.5,"3,480.1",119.1,"3,480.1",119.1,"3,480.1",119.1,"3,260.3",111.6,"3,082.9",105.5,"3,205.3",109.7,"3,201.2",109.5,"3,259.1",111.5,"3,259.1",111.5,"3,259.1",111.5,"3,359.1",114.9,"3,371.3",115.4,"3,871.1",132.5,"3,581.5",122.5,238.0,8.1,-10.8,1.5,-3.1,0.0,0.0,15.5,2.5,2.1,0.2,0.0,0.0,0.0,-2.1,6.4,-11.6,0.8,5.8,0.0,0.0,-6.3,-5.4,4.0,-0.1,1.8,0.0,0.0,3.1,0.4,14.8,-7.5
CCOI,Cogent Communications Holdings Inc,NASDAQ,Telecommunications,"3,869.8",-4.3,46.8,"3,082.0",-0.1,-1.3,3.7,559.1,6.3,4.8,5.1,BBB,"3,817.9",80.9,"3,948.6",83.6,"4,078.0",86.4,"4,078.0",86.4,"4,078.0",86.4,"4,104.9",87.0,"3,976.5",84.2,"3,900.5",82.6,"4,029.4",85.4,"4,029.4",85.4,"4,029.4",85.4,"4,029.4",85.4,"3,997.7",84.7,"4,162.0",88.2,"4,062.9",86.1,"4,284.3",90.8,"4,123.8",87.4,"4,123.8",87.4,"4,123.8",87.4,"4,238.5",89.8,"4,228.1",89.6,"4,281.0",90.7,"4,243.2",89.9,"4,135.1",87.6,"4,135.1",87.6,"4,135.1",87.6,"4,196.5",88.9,"4,161.6",88.2,"4,042.6",85.6,"3,957.6",83.8,111.0,2.4,-1.3,3.4,3.3,0.0,0.0,0.7,-3.1,-1.9,3.3,0.0,0.0,0.0,-0.8,4.1,-2.4,5.4,-3.7,0.0,0.0,2.8,-0.2,1.3,-0.9,-2.5,0.0,0.0,1.5,-0.8,-2.9,-2.1
CCRN,"Cross Country Healthcare, Inc.",NASDAQ,Healthcare,248.4,0.3,35.9,428.5,0.0,7.4,-13.1,851.1,#N/A,#N/A,#N/A,@NA,266.9,7.2,271.7,7.4,247.7,6.7,247.7,6.7,247.7,6.7,248.4,6.7,231.8,6.3,235.9,6.4,242.5,6.6,242.5,6.6,242.5,6.6,242.5,6.6,236.6,6.4,239.2,6.5,236.3,6.4,235.9,6.4,227.8,6.2,227.8,6.2,227.8,6.2,218.9,5.9,206.4,5.6,213.4,5.8,217.8,5.9,220.8,6.0,220.8,6.0,220.8,6.0,214.2,5.8,234.4,6.4,248.8,6.8,235.6,6.3,15.0,0.4,7.4,1.8,-8.8,0.0,0.0,0.3,-6.7,1.7,2.8,0.0,0.0,0.0,-2.4,1.1,-1.2,-0.2,-3.4,0.0,0.0,-3.9,-5.7,3.4,2.1,1.4,0.0,0.0,-3.0,9.5,6.1,-6.8
CCS,"Century Communities, Inc.",NYSE,Consumer Cyclicals,483.4,31.2,33.1,857.3,1.2,-15.0,73.6,"2,762.0",5.3,5.0,4.0,BBB,411.1,12.3,404.1,12.1,375.4,11.3,375.4,11.3,375.4,11.3,460.7,13.8,504.7,15.2,576.3,17.3,631.6,19.0,631.6,19.0,631.6,19.0,631.6,19.0,533.3,16.0,551.7,16.6,500.7,15.0,512.3,15.4,538.3,16.2,538.3,16.2,538.3,16.2,501.0,15.0,500.0,15.0,489.4,14.7,502.7,15.1,521.3,15.7,521.3,15.7,521.3,15.7,568.0,17.1,638.3,19.2,689.9,20.7,714.0,21.4,88.9,2.7,-15.0,-1.7,-7.1,0.0,0.0,22.7,9.5,14.2,9.6,0.0,0.0,0.0,-15.6,3.4,-9.2,2.3,5.1,0.0,0.0,-6.9,-0.2,-2.1,2.7,3.7,0.0,0.0,8.9,12.4,8.1,3.4
CDAY,"Ceridian HCM Holding, Inc.",NYSE,Technology,"7,143.4",-1.9,144.4,"9,773.2",0.0,-8.1,28.2,839.4,3.7,3.1,5.6,BB,"6,562.7",46.0,"6,174.6",43.3,"5,594.0",39.2,"5,594.0",39.2,"5,594.0",39.2,"6,344.4",44.5,"6,487.1",45.5,"7,064.9",49.5,"7,689.8",53.9,"7,689.8",53.9,"7,689.8",53.9,"7,689.8",53.9,"7,561.4",53.0,"7,809.6",54.7,"7,490.0",52.5,"7,154.8",50.2,"7,644.1",53.6,"7,644.1",53.6,"7,644.1",53.6,"7,614.2",53.4,"7,184.7",50.4,"7,374.5",51.7,"7,347.4",51.5,"7,364.5",51.6,"7,364.5",51.6,"7,364.5",51.6,"7,766.8",54.4,"7,692.6",53.9,"8,535.8",59.8,"8,413.1",59.0,758.3,5.3,-8.1,-5.9,-9.4,0.0,0.0,13.4,2.2,8.9,8.8,0.0,0.0,0.0,-1.7,3.3,-4.1,-4.5,6.8,0.0,0.0,-0.4,-5.6,2.6,-0.4,0.2,0.0,0.0,5.5,-1.0,11.0,-1.4
CDK,CDK Global Inc,NASDAQ,Consumer Cyclicals,"3,991.0",-18.4,121.5,"6,638.0",-0.3,-7.8,29.7,"1,960.1",3.7,6.0,5.0,BBB,"3,678.8",30.3,"3,652.0",30.1,"3,648.4",30.0,"3,648.4",30.0,"3,648.4",30.0,"4,016.5",33.1,"4,094.3",33.7,"4,299.6",35.4,"4,371.3",36.0,"4,371.3",36.0,"4,371.3",36.0,"4,371.3",36.0,"4,203.6",34.6,"4,345.8",35.8,"4,155.0",34.2,"4,152.6",34.2,"4,276.5",35.2,"4,276.5",35.2,"4,276.5",35.2,"4,271.7",35.2,"4,136.8",34.1,"4,190.3",34.5,"4,215.2",34.7,"4,217.0",34.7,"4,217.0",34.7,"4,217.0",34.7,"4,432.0",36.5,"4,439.3",36.5,"4,741.8",39.0,"4,772.2",39.3,290.0,2.4,-7.8,-0.7,-0.1,0.0,0.0,10.1,1.9,5.0,1.7,0.0,0.0,0.0,-3.8,3.4,-4.4,-0.1,3.0,0.0,0.0,-0.1,-3.2,1.3,0.6,0.0,0.0,0.0,5.1,0.2,6.8,0.6
CDNS,"Cadence Design Systems, Inc.",NASDAQ,Technology,"18,502.3",4.5,279.9,"19,461.9",0.1,-1.2,24.4,"2,435.5",6.3,5.7,5.7,AA,"18,278.2",65.2,"18,515.3",65.9,"17,953.7",63.9,"17,953.7",63.9,"17,953.7",63.9,"19,495.4",69.4,"19,391.5",69.1,"20,175.0",71.8,"20,121.7",71.7,"20,121.7",71.7,"20,121.7",71.7,"20,121.7",71.7,"20,093.6",71.6,"21,434.6",76.3,"21,259.1",75.7,"22,070.7",78.6,"22,087.5",78.7,"22,087.5",78.7,"22,087.5",78.7,"21,731.9",77.8,"20,824.6",74.6,"22,279.1",79.8,"22,287.5",79.8,"22,480.1",80.5,"22,480.1",80.5,"22,480.1",80.5,"22,700.7",81.3,"21,907.8",78.5,"22,893.3",82.0,"22,650.4",81.1,"1,616.2",5.9,-1.2,1.1,-3.0,0.0,0.0,8.6,-0.5,4.0,-0.3,0.0,0.0,0.0,-0.1,6.7,-0.8,3.8,0.1,0.0,0.0,-1.0,-4.2,7.0,0.0,0.9,0.0,0.0,1.0,-3.5,4.5,-1.1
CDW,CDW Corp.,NASDAQ,Technology,"13,316.3",-15.3,143.0,"20,523.4",-0.1,-4.8,24.7,"18,199.5",2.3,8.4,2.1,BB,"12,682.4",88.8,"12,559.7",88.0,"12,405.5",86.9,"12,405.5",86.9,"12,405.5",86.9,"13,683.3",95.8,"14,081.6",98.6,"14,601.3",102.3,"15,171.0",106.3,"15,171.0",106.3,"15,171.0",106.3,"15,171.0",106.3,"14,777.8",103.9,"15,186.0",106.8,"14,749.3",103.7,"14,830.4",104.3,"15,480.5",108.8,"15,480.5",108.8,"15,480.5",108.8,"15,022.4",105.6,"14,061.5",98.8,"14,473.3",101.7,"14,348.1",100.9,"14,904.4",104.8,"14,904.4",104.8,"14,904.4",104.8,"15,119.2",106.3,"15,238.7",107.1,"15,831.9",111.3,"15,762.2",110.8,"1,045.9",7.4,-4.8,-1.0,-1.2,0.0,0.0,10.3,2.9,3.7,3.9,0.0,0.0,0.0,-2.2,2.8,-2.9,0.5,4.4,0.0,0.0,-3.0,-6.4,2.9,-0.9,3.9,0.0,0.0,1.4,0.8,3.9,-0.4
CE,Celanese Corporation,NYSE,Non-Energy Materials,"8,774.9",9.4,119.6,"14,882.0",0.1,-7.3,23.0,"5,671.0",5.0,7.5,2.3,BBB,"8,136.5",68.1,"8,202.2",68.6,"8,022.9",67.1,"8,022.9",67.1,"8,022.9",67.1,"8,664.9",72.5,"9,067.9",75.8,"9,802.0",82.0,"10,032.8",83.9,"10,032.8",83.9,"10,032.8",83.9,"10,032.8",83.9,"9,816.4",82.1,"9,721.9",81.3,"8,989.0",75.2,"8,639.8",72.3,"9,345.3",78.2,"9,345.3",78.2,"9,345.3",78.2,"9,089.4",76.0,"8,685.1",73.5,"8,926.3",75.5,"9,224.2",78.0,"9,315.3",78.8,"9,315.3",78.8,"9,315.3",78.8,"9,766.9",82.6,"9,687.7",81.9,"10,207.9",86.3,"9,821.3",83.1,673.1,5.7,-7.3,0.8,-2.2,0.0,0.0,8.0,4.7,8.1,2.4,0.0,0.0,0.0,-2.2,-1.0,-7.5,-3.9,8.2,0.0,0.0,-2.7,-3.4,2.8,3.3,1.0,0.0,0.0,4.8,-0.8,5.4,-3.8
CEIX,CONSOL Energy Inc,NYSE,Energy,96.0,16.8,25.9,375.8,1.2,4.3,97.1,"1,120.1",#N/A,#N/A,#N/A,@NA,100.2,3.9,105.9,4.1,115.0,4.4,115.0,4.4,115.0,4.4,118.7,4.6,103.1,4.0,111.9,4.3,142.9,5.5,142.9,5.5,142.9,5.5,142.9,5.5,148.6,5.7,155.7,6.0,141.6,5.4,126.8,4.9,136.1,5.2,136.1,5.2,136.1,5.2,134.3,5.2,139.3,5.4,151.0,5.8,130.7,5.0,123.9,4.8,123.9,4.8,123.9,4.8,129.6,5.0,146.3,5.6,156.2,6.0,197.6,7.6,19.6,0.8,4.3,5.7,8.6,0.0,0.0,3.2,-13.2,8.6,27.7,0.0,0.0,0.0,4.0,4.7,-9.0,-10.5,7.4,0.0,0.0,-1.3,3.7,8.4,-13.4,-5.2,0.0,0.0,4.6,12.9,6.8,26.5
CENT,Central Garden & Pet Company,NASDAQ,Consumer Cyclicals,"1,425.8",9.7,55.4,"1,650.2",0.3,-0.3,20.1,"2,560.3",2.9,4.4,3.9,B,"1,378.8",27.4,"1,422.2",28.3,"1,429.5",28.6,"1,429.5",28.6,"1,429.5",28.6,"1,529.1",30.4,"1,502.7",29.8,"1,531.2",30.3,"1,585.1",31.6,"1,585.1",31.6,"1,585.1",31.6,"1,585.1",31.6,"1,540.1",30.9,"1,544.2",30.8,"1,516.9",30.4,"1,512.5",30.5,"1,611.3",32.3,"1,611.3",32.3,"1,611.3",32.3,"1,619.3",32.6,"1,583.0",32.0,"1,597.4",31.8,"1,580.2",31.5,"1,591.7",31.6,"1,591.7",31.6,"1,591.7",31.6,"1,627.0",32.3,"1,651.4",32.8,"1,684.2",33.5,"1,640.7",32.9,75.8,1.5,-0.3,3.2,0.8,0.0,0.0,6.6,-2.2,1.9,4.3,0.0,0.0,0.0,-2.2,-0.5,-1.1,0.1,6.0,0.0,0.0,0.9,-1.9,-0.4,-0.9,0.3,0.0,0.0,2.3,1.4,2.2,-1.7
CENX,Century Aluminum Company,NASDAQ,Non-Energy Materials,322.9,7.6,89.2,668.0,1.0,-7.2,29.5,"1,696.5",0.5,4.3,6.6,BB,299.7,3.4,295.2,3.3,271.1,3.0,271.1,3.0,271.1,3.0,313.9,3.5,336.2,3.8,348.7,3.9,367.4,4.1,367.4,4.1,367.4,4.1,367.4,4.1,369.2,4.1,384.4,4.3,352.3,4.0,346.9,3.9,360.3,4.0,360.3,4.0,360.3,4.0,356.7,4.0,338.0,3.8,330.9,3.7,359.6,4.0,363.2,4.1,363.2,4.1,363.2,4.1,384.7,4.3,388.3,4.3,418.7,4.7,389.2,4.4,36.6,0.4,-7.2,-1.5,-8.2,0.0,0.0,15.8,7.1,3.7,5.4,0.0,0.0,0.0,0.5,4.1,-8.4,-1.5,3.9,0.0,0.0,-1.0,-5.3,-2.1,8.4,1.0,0.0,0.0,5.9,0.9,7.8,-7.1
CERN,Cerner Corporation,NASDAQ,Healthcare,"19,164.4",6.6,310.9,"23,051.6",0.1,-3.6,14.6,"5,613.8",8.3,6.6,5.9,AA,"18,470.8",60.7,"18,851.1",62.0,"18,945.4",62.3,"18,945.4",62.3,"18,945.4",62.3,"19,459.6",64.0,"19,550.8",64.3,"20,205.0",66.4,"20,804.3",68.4,"20,804.3",68.4,"20,804.3",68.4,"20,804.3",68.4,"19,995.0",65.7,"20,977.7",69.0,"20,752.6",68.2,"20,883.4",68.6,"21,300.2",70.0,"21,300.2",70.0,"21,300.2",70.0,"21,373.3",70.3,"20,868.2",68.6,"21,534.5",70.8,"21,647.1",71.2,"22,133.9",72.8,"22,133.9",72.8,"22,133.9",72.8,"22,301.2",73.3,"21,832.7",71.8,"21,604.5",71.0,"21,118.8",69.4,"1,106.8",3.6,-3.6,2.1,0.5,0.0,0.0,2.7,0.5,3.3,3.0,0.0,0.0,0.0,-3.9,4.9,-1.1,0.6,2.0,0.0,0.0,0.3,-2.4,3.2,0.5,2.2,0.0,0.0,0.8,-2.1,-1.0,-2.3
CEVA,"CEVA, Inc.",NASDAQ,Technology,553.2,8.5,21.8,592.9,0.3,-1.4,27.5,99.0,5.8,4.8,2.6,B,545.5,24.6,577.9,26.0,571.0,25.7,571.0,25.7,571.0,25.7,605.4,27.3,592.5,26.7,608.3,27.4,606.7,27.3,606.7,27.3,606.7,27.3,606.7,27.3,602.1,27.1,615.4,27.7,606.1,27.3,618.9,27.9,652.7,29.4,652.7,29.4,652.7,29.4,655.6,29.5,626.5,28.2,644.2,29.0,654.7,29.5,646.9,29.2,646.9,29.2,646.9,29.2,676.6,30.5,675.3,30.4,723.4,32.9,689.8,31.4,40.0,1.8,-1.4,5.9,-1.2,0.0,0.0,6.0,-2.1,2.7,-0.3,0.0,0.0,0.0,-0.8,2.2,-1.5,2.1,5.4,0.0,0.0,0.4,-4.4,2.8,1.6,-1.2,0.0,0.0,4.6,-0.2,8.1,-4.7
CF,"CF Industries Holdings, Inc.",NYSE,Non-Energy Materials,"5,815.3",2.0,216.0,"10,380.2",0.0,-5.0,6.4,"4,262.0",2.1,7.8,4.5,B,"5,526.7",25.9,"5,494.6",25.7,"5,509.5",25.8,"5,509.5",25.8,"5,509.5",25.8,"5,879.4",27.5,"6,191.6",29.0,"6,379.7",29.8,"6,629.8",31.0,"6,629.8",31.0,"6,629.8",31.0,"6,629.8",31.0,"6,394.7",29.9,"6,424.6",30.1,"6,012.0",28.1,"5,755.4",26.9,"6,048.3",28.3,"6,048.3",28.3,"6,048.3",28.3,"5,890.1",27.6,"5,742.6",26.9,"5,838.8",27.3,"5,954.2",27.9,"5,986.3",28.0,"5,986.3",28.0,"5,986.3",28.0,"6,065.4",28.4,"5,994.9",28.0,"6,202.3",29.0,"5,879.4",27.5,349.0,1.6,-5.0,-0.6,0.3,0.0,0.0,6.7,5.3,3.0,3.9,0.0,0.0,0.0,-3.5,0.5,-6.4,-4.3,5.1,0.0,0.0,-2.6,-2.5,1.7,2.0,0.5,0.0,0.0,1.3,-1.2,3.5,-5.2
